 rseg,year,month,irrigation_cfs
 PM2_2860_3040, 2001, 8,  1.33088708
 PM2_2860_3040, 2001, 9,  1.03685391
 PM2_2860_3040, 2001, 10,  0.588066339
 PM1_3450_3400, 1995, 5,  0.0773771554
 PM1_3450_3400, 1995, 6,  0.123803444
 PM1_3450_3400, 1995, 7,  0.170229733
 PM1_3450_3400, 1995, 8,  0.170229733
 PM1_3450_3400, 1995, 9,  0.123803444
 PM1_3450_3400, 1995, 10,  0.0773771554
 PM1_3450_3400, 1999, 5,  0.0773771554
 PM1_3450_3400, 1999, 6,  0.123803444
 PM1_3450_3400, 1999, 7,  0.170229733
 PM1_3450_3400, 1999, 8,  0.170229733
 PM1_3450_3400, 1999, 9,  0.123803444
 PM1_3450_3400, 1999, 10,  0.0773771554
 PU0_3000_3090, 1995, 5,  0.0773771554
 PU0_3000_3090, 1995, 6,  0.123803444
 PU0_3000_3090, 1995, 7,  0.170229733
 PU0_3000_3090, 1995, 8,  0.170229733
 PU0_3000_3090, 1995, 9,  0.123803444
 PU0_3000_3090, 1995, 10,  0.0773771554
 PU0_3000_3090, 1997, 5,  0.0773771554
 PU0_3000_3090, 1997, 6,  0.123803444
 PU0_3000_3090, 1997, 7,  0.170229733
 PU0_3000_3090, 1997, 8,  0.170229733
 PU0_3000_3090, 1997, 9,  0.123803444
 PU0_3000_3090, 1997, 10,  0.0773771554
 PU2_3090_4050, 1984, 5,  0.123803444
 PU2_3090_4050, 1984, 6,  0.216656029
 PU2_3090_4050, 1984, 7,  0.278557748
 PU2_3090_4050, 1984, 8,  0.278557748
 PU2_3090_4050, 1984, 9,  0.216656029
 PU2_3090_4050, 1984, 10,  0.123803444
 PU2_3090_4050, 1985, 5,  0.123803444
 PU2_3090_4050, 1985, 6,  0.216656029
 PU2_3090_4050, 1985, 7,  0.278557748
 PU2_3090_4050, 1985, 8,  0.278557748
 PU2_3090_4050, 1985, 9,  0.216656029
 PU2_3090_4050, 1985, 10,  0.123803444
 PU2_3090_4050, 1986, 5,  0.0464262888
 PU2_3090_4050, 1986, 6,  0.0773771554
 PU2_3090_4050, 1986, 7,  0.0928525776
 PU2_3090_4050, 1986, 8,  0.0928525776
 PU2_3090_4050, 1986, 9,  0.0773771554
 PU2_3090_4050, 1986, 10,  0.0464262888
 PU2_3090_4050, 1987, 5,  0.0309508611
 PU2_3090_4050, 1987, 6,  0.0619017221
 PU2_3090_4050, 1987, 7,  0.0773771554
 PU2_3090_4050, 1987, 8,  0.0773771554
 PU2_3090_4050, 1987, 9,  0.0619017221
 PU2_3090_4050, 1987, 10,  0.0309508611
 PU2_3090_4050, 1988, 5,  0.0309508611
 PU2_3090_4050, 1988, 6,  0.0619017221
 PU2_3090_4050, 1988, 7,  0.0773771554
 PU2_3090_4050, 1988, 8,  0.0773771554
 PU2_3090_4050, 1988, 9,  0.0619017221
 PU2_3090_4050, 1988, 10,  0.0309508611
 PU2_3090_4050, 1989, 5,  0.0309508611
 PU2_3090_4050, 1989, 6,  0.0619017221
 PU2_3090_4050, 1989, 7,  0.0773771554
 PU2_3090_4050, 1989, 8,  0.0773771554
 PU2_3090_4050, 1989, 9,  0.0619017221
 PU2_3090_4050, 1989, 10,  0.0309508611
 PU2_3090_4050, 1991, 5,  0.0154754305
 PU2_3090_4050, 1991, 6,  0.0309508611
 PU2_3090_4050, 1991, 7,  0.0464262888
 PU2_3090_4050, 1991, 8,  0.0464262888
 PU2_3090_4050, 1991, 9,  0.0309508611
 PU2_3090_4050, 1991, 10,  0.0154754305
 PU2_3090_4050, 1992, 5,  0.0309508611
 PU2_3090_4050, 1992, 6,  0.0464262888
 PU2_3090_4050, 1992, 7,  0.0619017221
 PU2_3090_4050, 1992, 8,  0.0619017221
 PU2_3090_4050, 1992, 9,  0.0464262888
 PU2_3090_4050, 1992, 10,  0.0309508611
 PU2_3090_4050, 1993, 5,  0.0309508611
 PU2_3090_4050, 1993, 6,  0.0619017221
 PU2_3090_4050, 1993, 7,  0.0773771554
 PU2_3090_4050, 1993, 8,  0.0773771554
 PU2_3090_4050, 1993, 9,  0.0619017221
 PU2_3090_4050, 1993, 10,  0.0309508611
 PU2_3090_4050, 1994, 5,  0.0464262888
 PU2_3090_4050, 1994, 6,  0.0773771554
 PU2_3090_4050, 1994, 7,  0.0928525776
 PU2_3090_4050, 1994, 8,  0.0928525776
 PU2_3090_4050, 1994, 9,  0.0773771554
 PU2_3090_4050, 1994, 10,  0.0464262888
 PU2_3090_4050, 1995, 5,  0.170229733
 PU2_3090_4050, 1995, 6,  0.29403317
 PU2_3090_4050, 1995, 7,  0.37141031
 PU2_3090_4050, 1995, 8,  0.37141031
 PU2_3090_4050, 1995, 9,  0.29403317
 PU2_3090_4050, 1995, 10,  0.170229733
 PU2_3090_4050, 1996, 5,  0.0309508611
 PU2_3090_4050, 1996, 6,  0.0464262888
 PU2_3090_4050, 1996, 7,  0.0619017221
 PU2_3090_4050, 1996, 8,  0.0619017221
 PU2_3090_4050, 1996, 9,  0.0464262888
 PU2_3090_4050, 1996, 10,  0.0309508611
 PU2_3090_4050, 1997, 5,  0.634492636
 PU2_3090_4050, 1997, 6,  1.1297065
 PU2_3090_4050, 1997, 7,  1.43921506
 PU2_3090_4050, 1997, 8,  1.43921506
 PU2_3090_4050, 1997, 9,  1.1297065
 PU2_3090_4050, 1997, 10,  0.634492636
 PU2_3090_4050, 1998, 5,  0.0464262888
 PU2_3090_4050, 1998, 6,  0.0773771554
 PU2_3090_4050, 1998, 7,  0.108328015
 PU2_3090_4050, 1998, 8,  0.108328015
 PU2_3090_4050, 1998, 9,  0.0773771554
 PU2_3090_4050, 1998, 10,  0.0464262888
 PU2_3090_4050, 1999, 5,  0.278557748
 PU2_3090_4050, 1999, 6,  0.479738355
 PU2_3090_4050, 1999, 7,  0.619017243
 PU2_3090_4050, 1999, 8,  0.619017243
 PU2_3090_4050, 1999, 9,  0.479738355
 PU2_3090_4050, 1999, 10,  0.278557748
 PU2_3090_4050, 2000, 5,  0.0464262888
 PU2_3090_4050, 2000, 6,  0.0773771554
 PU2_3090_4050, 2000, 7,  0.108328015
 PU2_3090_4050, 2000, 8,  0.108328015
 PU2_3090_4050, 2000, 9,  0.0773771554
 PU2_3090_4050, 2000, 10,  0.0464262888
 PU2_3090_4050, 2001, 5,  0.0464262888
 PU2_3090_4050, 2001, 6,  0.0773771554
 PU2_3090_4050, 2001, 7,  0.108328015
 PU2_3090_4050, 2001, 8,  0.108328015
 PU2_3090_4050, 2001, 9,  0.0773771554
 PU2_3090_4050, 2001, 10,  0.0464262888
 PU2_3090_4050, 2002, 5,  0.0464262888
 PU2_3090_4050, 2002, 6,  0.0773771554
 PU2_3090_4050, 2002, 7,  0.108328015
 PU2_3090_4050, 2002, 8,  0.108328015
 PU2_3090_4050, 2002, 9,  0.0773771554
 PU2_3090_4050, 2002, 10,  0.0464262888
 PU2_3090_4050, 2003, 5,  0.0464262888
 PU2_3090_4050, 2003, 6,  0.0773771554
 PU2_3090_4050, 2003, 7,  0.108328015
 PU2_3090_4050, 2003, 8,  0.108328015
 PU2_3090_4050, 2003, 9,  0.0773771554
 PU2_3090_4050, 2003, 10,  0.0464262888
 PU2_3090_4050, 2004, 5,  0.0464262888
 PU2_3090_4050, 2004, 6,  0.0773771554
 PU2_3090_4050, 2004, 7,  0.108328015
 PU2_3090_4050, 2004, 8,  0.108328015
 PU2_3090_4050, 2004, 9,  0.0773771554
 PU2_3090_4050, 2004, 10,  0.0464262888
 PU2_3090_4050, 2005, 5,  0.0464262888
 PU2_3090_4050, 2005, 6,  0.0773771554
 PU2_3090_4050, 2005, 7,  0.108328015
 PU2_3090_4050, 2005, 8,  0.108328015
 PU2_3090_4050, 2005, 9,  0.0773771554
 PU2_3090_4050, 2005, 10,  0.0464262888
 PM4_3340_3341, 1992, 5,  0.0154754305
 PM4_3340_3341, 1992, 6,  0.0309508611
 PM4_3340_3341, 1992, 7,  0.0309508611
 PM4_3340_3341, 1992, 8,  0.0309508611
 PM4_3340_3341, 1992, 9,  0.0309508611
 PM4_3340_3341, 1992, 10,  0.0154754305
 PM4_3340_3341, 1993, 5,  0.0309508611
 PM4_3340_3341, 1993, 6,  0.0464262888
 PM4_3340_3341, 1993, 7,  0.0619017221
 PM4_3340_3341, 1993, 8,  0.0619017221
 PM4_3340_3341, 1993, 9,  0.0464262888
 PM4_3340_3341, 1993, 10,  0.0309508611
 PM4_3340_3341, 1994, 5,  0.0464262888
 PM4_3340_3341, 1994, 6,  0.0773771554
 PM4_3340_3341, 1994, 7,  0.0928525776
 PM4_3340_3341, 1994, 8,  0.0928525776
 PM4_3340_3341, 1994, 9,  0.0773771554
 PM4_3340_3341, 1994, 10,  0.0464262888
 PM4_3340_3341, 1996, 5,  0.0154754305
 PM4_3340_3341, 1996, 6,  0.0309508611
 PM4_3340_3341, 1996, 7,  0.0464262888
 PM4_3340_3341, 1996, 8,  0.0464262888
 PM4_3340_3341, 1996, 9,  0.0309508611
 PM4_3340_3341, 1996, 10,  0.0154754305
 PM4_3340_3341, 1997, 5,  0.0154754305
 PM4_3340_3341, 1997, 6,  0.0309508611
 PM4_3340_3341, 1997, 7,  0.0464262888
 PM4_3340_3341, 1997, 8,  0.0464262888
 PM4_3340_3341, 1997, 9,  0.0309508611
 PM4_3340_3341, 1997, 10,  0.0154754305
 PM4_3340_3341, 1998, 5,  0.0619017221
 PM4_3340_3341, 1998, 6,  0.0928525776
 PM4_3340_3341, 1998, 7,  0.123803444
 PM4_3340_3341, 1998, 8,  0.123803444
 PM4_3340_3341, 1998, 9,  0.0928525776
 PM4_3340_3341, 1998, 10,  0.0619017221
 PM4_3340_3341, 1999, 6,  0.0154754305
 PM4_3340_3341, 1999, 7,  0.0154754305
 PM4_3340_3341, 1999, 8,  0.0154754305
 PM4_3340_3341, 1999, 9,  0.0154754305
 PM4_3340_3341, 2000, 6,  0.0154754305
 PM4_3340_3341, 2000, 7,  0.0154754305
 PM4_3340_3341, 2000, 8,  0.0154754305
 PM4_3340_3341, 2000, 9,  0.0154754305
 PM4_3340_3341, 2001, 6,  0.0154754305
 PM4_3340_3341, 2001, 7,  0.0154754305
 PM4_3340_3341, 2001, 8,  0.0154754305
 PM4_3340_3341, 2001, 9,  0.0154754305
 PM4_3340_3341, 2002, 6,  0.0154754305
 PM4_3340_3341, 2002, 7,  0.0154754305
 PM4_3340_3341, 2002, 8,  0.0154754305
 PM4_3340_3341, 2002, 9,  0.0154754305
 PM4_4040_4410, 1993, 5,  0.0154754305
 PM4_4040_4410, 1993, 6,  0.0154754305
 PM4_4040_4410, 1993, 7,  0.0154754305
 PM4_4040_4410, 1993, 8,  0.0154754305
 PM4_4040_4410, 1993, 9,  0.0154754305
 PM4_4040_4410, 1993, 10,  0.0154754305
 PM4_4040_4410, 1994, 5,  0.0154754305
 PM4_4040_4410, 1994, 6,  0.0154754305
 PM4_4040_4410, 1994, 7,  0.0309508611
 PM4_4040_4410, 1994, 8,  0.0309508611
 PM4_4040_4410, 1994, 9,  0.0154754305
 PM4_4040_4410, 1994, 10,  0.0154754305
 PM4_4040_4410, 1995, 5,  0.139278874
 PM4_4040_4410, 1995, 6,  0.247606888
 PM4_4040_4410, 1995, 7,  0.324984044
 PM4_4040_4410, 1995, 8,  0.324984044
 PM4_4040_4410, 1995, 9,  0.247606888
 PM4_4040_4410, 1995, 10,  0.139278874
 PM4_4040_4410, 1997, 5,  0.433312058
 PM4_4040_4410, 1997, 6,  0.773771524
 PM4_4040_4410, 1997, 7,  0.990427554
 PM4_4040_4410, 1997, 8,  0.990427554
 PM4_4040_4410, 1997, 9,  0.773771524
 PM4_4040_4410, 1997, 10,  0.433312058
 PM4_4040_4410, 1998, 5,  0.170229733
 PM4_4040_4410, 1998, 6,  0.309508622
 PM4_4040_4410, 1998, 7,  0.402361184
 PM4_4040_4410, 1998, 8,  0.402361184
 PM4_4040_4410, 1998, 9,  0.309508622
 PM4_4040_4410, 1998, 10,  0.170229733
 PM4_4040_4410, 1999, 5,  0.541640043
 PM4_4040_4410, 1999, 6,  0.959476709
 PM4_4040_4410, 1999, 7,  1.23803449
 PM4_4040_4410, 1999, 8,  1.23803449
 PM4_4040_4410, 1999, 9,  0.959476709
 PM4_4040_4410, 1999, 10,  0.541640043
 PM4_4040_4410, 2000, 5,  0.37141031
 PM4_4040_4410, 2000, 6,  0.66544354
 PM4_4040_4410, 2000, 7,  0.851148725
 PM4_4040_4410, 2000, 8,  0.851148725
 PM4_4040_4410, 2000, 9,  0.66544354
 PM4_4040_4410, 2000, 10,  0.37141031
 PM4_4040_4410, 2001, 5,  0.37141031
 PM4_4040_4410, 2001, 6,  0.66544354
 PM4_4040_4410, 2001, 7,  0.851148725
 PM4_4040_4410, 2001, 8,  0.851148725
 PM4_4040_4410, 2001, 9,  0.66544354
 PM4_4040_4410, 2001, 10,  0.37141031
 PM4_4040_4410, 2002, 5,  0.37141031
 PM4_4040_4410, 2002, 6,  0.66544354
 PM4_4040_4410, 2002, 7,  0.851148725
 PM4_4040_4410, 2002, 8,  0.851148725
 PM4_4040_4410, 2002, 9,  0.66544354
 PM4_4040_4410, 2002, 10,  0.37141031
 PM4_4040_4410, 2003, 5,  0.37141031
 PM4_4040_4410, 2003, 6,  0.66544354
 PM4_4040_4410, 2003, 7,  0.851148725
 PM4_4040_4410, 2003, 8,  0.851148725
 PM4_4040_4410, 2003, 9,  0.66544354
 PM4_4040_4410, 2003, 10,  0.37141031
 PM4_4040_4410, 2004, 5,  0.37141031
 PM4_4040_4410, 2004, 6,  0.66544354
 PM4_4040_4410, 2004, 7,  0.851148725
 PM4_4040_4410, 2004, 8,  0.851148725
 PM4_4040_4410, 2004, 9,  0.66544354
 PM4_4040_4410, 2004, 10,  0.37141031
 PM4_4040_4410, 2005, 5,  0.37141031
 PM4_4040_4410, 2005, 6,  0.66544354
 PM4_4040_4410, 2005, 7,  0.851148725
 PM4_4040_4410, 2005, 8,  0.851148725
 PM4_4040_4410, 2005, 9,  0.66544354
 PM4_4040_4410, 2005, 10,  0.37141031
 PU3_3290_3390, 1984, 5,  1.40826416
 PU3_3290_3390, 1984, 6,  2.47606897
 PU3_3290_3390, 1984, 7,  3.17246318
 PU3_3290_3390, 1984, 8,  3.17246318
 PU3_3290_3390, 1984, 9,  2.47606897
 PU3_3290_3390, 1984, 10,  1.40826416
 PU3_3290_3390, 1985, 5,  1.40826416
 PU3_3290_3390, 1985, 6,  2.47606897
 PU3_3290_3390, 1985, 7,  3.17246318
 PU3_3290_3390, 1985, 8,  3.17246318
 PU3_3290_3390, 1985, 9,  2.47606897
 PU3_3290_3390, 1985, 10,  1.40826416
 PU3_3290_3390, 1986, 5,  1.37731326
 PU3_3290_3390, 1986, 6,  2.39869165
 PU3_3290_3390, 1986, 7,  3.07961059
 PU3_3290_3390, 1986, 8,  3.07961059
 PU3_3290_3390, 1986, 9,  2.39869165
 PU3_3290_3390, 1986, 10,  1.37731326
 PU3_3290_3390, 1987, 5,  1.33088708
 PU3_3290_3390, 1987, 6,  2.32131457
 PU3_3290_3390, 1987, 7,  2.98675799
 PU3_3290_3390, 1987, 8,  2.98675799
 PU3_3290_3390, 1987, 9,  2.32131457
 PU3_3290_3390, 1987, 10,  1.33088708
 PU3_3290_3390, 1988, 5,  1.28446066
 PU3_3290_3390, 1988, 6,  2.259413
 PU3_3290_3390, 1988, 7,  2.8939054
 PU3_3290_3390, 1988, 8,  2.8939054
 PU3_3290_3390, 1988, 9,  2.259413
 PU3_3290_3390, 1988, 10,  1.28446066
 PU3_3290_3390, 1989, 5,  1.25350988
 PU3_3290_3390, 1989, 6,  2.18203568
 PU3_3290_3390, 1989, 7,  2.80105281
 PU3_3290_3390, 1989, 8,  2.80105281
 PU3_3290_3390, 1989, 9,  2.18203568
 PU3_3290_3390, 1989, 10,  1.25350988
 PU3_3290_3390, 1990, 5,  1.20708358
 PU3_3290_3390, 1990, 6,  2.1046586
 PU3_3290_3390, 1990, 7,  2.72367573
 PU3_3290_3390, 1990, 8,  2.72367573
 PU3_3290_3390, 1990, 9,  2.1046586
 PU3_3290_3390, 1990, 10,  1.20708358
 PU3_3290_3390, 1991, 5,  1.11423099
 PU3_3290_3390, 1991, 6,  1.9499042
 PU3_3290_3390, 1991, 7,  2.52249527
 PU3_3290_3390, 1991, 8,  2.52249527
 PU3_3290_3390, 1991, 9,  1.9499042
 PU3_3290_3390, 1991, 10,  1.11423099
 PU3_3290_3390, 1992, 5,  1.0213784
 PU3_3290_3390, 1992, 6,  1.79514992
 PU3_3290_3390, 1992, 7,  2.32131457
 PU3_3290_3390, 1992, 8,  2.32131457
 PU3_3290_3390, 1992, 9,  1.79514992
 PU3_3290_3390, 1992, 10,  1.0213784
 PU3_3290_3390, 1993, 5,  0.944001257
 PU3_3290_3390, 1993, 6,  1.64039552
 PU3_3290_3390, 1993, 7,  2.12013388
 PU3_3290_3390, 1993, 8,  2.12013388
 PU3_3290_3390, 1993, 9,  1.64039552
 PU3_3290_3390, 1993, 10,  0.944001257
 PU3_3290_3390, 1994, 5,  0.851148725
 PU3_3290_3390, 1994, 6,  1.48564124
 PU3_3290_3390, 1994, 7,  1.91895342
 PU3_3290_3390, 1994, 8,  1.91895342
 PU3_3290_3390, 1994, 9,  1.48564124
 PU3_3290_3390, 1994, 10,  0.851148725
 PU3_3290_3390, 1995, 5,  0.758296132
 PU3_3290_3390, 1995, 6,  1.33088708
 PU3_3290_3390, 1995, 7,  1.71777284
 PU3_3290_3390, 1995, 8,  1.71777284
 PU3_3290_3390, 1995, 9,  1.33088708
 PU3_3290_3390, 1995, 10,  0.758296132
 PU3_3290_3390, 1996, 5,  1.09875548
 PU3_3290_3390, 1996, 6,  1.93442881
 PU3_3290_3390, 1996, 7,  2.47606897
 PU3_3290_3390, 1996, 8,  2.47606897
 PU3_3290_3390, 1996, 9,  1.93442881
 PU3_3290_3390, 1996, 10,  1.09875548
 PU3_3290_3390, 1997, 5,  1.43921506
 PU3_3290_3390, 1997, 6,  2.52249527
 PU3_3290_3390, 1997, 7,  3.24984026
 PU3_3290_3390, 1997, 8,  3.24984026
 PU3_3290_3390, 1997, 9,  2.52249527
 PU3_3290_3390, 1997, 10,  1.43921506
 PU3_3290_3390, 1998, 5,  1.77967441
 PU3_3290_3390, 1998, 6,  3.12603688
 PU3_3290_3390, 1998, 7,  4.02361155
 PU3_3290_3390, 1998, 8,  4.02361155
 PU3_3290_3390, 1998, 9,  3.12603688
 PU3_3290_3390, 1998, 10,  1.77967441
 PU3_3290_3390, 1999, 5,  2.13560939
 PU3_3290_3390, 1999, 6,  3.72957897
 PU3_3290_3390, 1999, 7,  4.78190804
 PU3_3290_3390, 1999, 8,  4.78190804
 PU3_3290_3390, 1999, 9,  3.72957897
 PU3_3290_3390, 1999, 10,  2.13560939
 PU3_3290_3390, 2000, 5,  2.47606897
 PU3_3290_3390, 2000, 6,  4.31764507
 PU3_3290_3390, 2000, 7,  5.55567932
 PU3_3290_3390, 2000, 8,  5.55567932
 PU3_3290_3390, 2000, 9,  4.31764507
 PU3_3290_3390, 2000, 10,  2.47606897
 PU3_3290_3390, 2001, 5,  2.47606897
 PU3_3290_3390, 2001, 6,  4.31764507
 PU3_3290_3390, 2001, 7,  5.55567932
 PU3_3290_3390, 2001, 8,  5.55567932
 PU3_3290_3390, 2001, 9,  4.31764507
 PU3_3290_3390, 2001, 10,  2.47606897
 PU3_3290_3390, 2002, 5,  2.47606897
 PU3_3290_3390, 2002, 6,  4.31764507
 PU3_3290_3390, 2002, 7,  5.55567932
 PU3_3290_3390, 2002, 8,  5.55567932
 PU3_3290_3390, 2002, 9,  4.31764507
 PU3_3290_3390, 2002, 10,  2.47606897
 PU3_3290_3390, 2003, 5,  2.47606897
 PU3_3290_3390, 2003, 6,  4.31764507
 PU3_3290_3390, 2003, 7,  5.55567932
 PU3_3290_3390, 2003, 8,  5.55567932
 PU3_3290_3390, 2003, 9,  4.31764507
 PU3_3290_3390, 2003, 10,  2.47606897
 PU3_3290_3390, 2004, 5,  2.47606897
 PU3_3290_3390, 2004, 6,  4.31764507
 PU3_3290_3390, 2004, 7,  5.55567932
 PU3_3290_3390, 2004, 8,  5.55567932
 PU3_3290_3390, 2004, 9,  4.31764507
 PU3_3290_3390, 2004, 10,  2.47606897
 PU3_3290_3390, 2005, 5,  2.47606897
 PU3_3290_3390, 2005, 6,  4.31764507
 PU3_3290_3390, 2005, 7,  5.55567932
 PU3_3290_3390, 2005, 8,  5.55567932
 PU3_3290_3390, 2005, 9,  4.31764507
 PU3_3290_3390, 2005, 10,  2.47606897
 PU3_3390_3730, 1995, 5,  0.139278874
 PU3_3390_3730, 1995, 6,  0.232131466
 PU3_3390_3730, 1995, 7,  0.29403317
 PU3_3390_3730, 1995, 8,  0.29403317
 PU3_3390_3730, 1995, 9,  0.232131466
 PU3_3390_3730, 1995, 10,  0.139278874
 PU3_3390_3730, 1996, 5,  0.123803444
 PU3_3390_3730, 1996, 6,  0.216656029
 PU3_3390_3730, 1996, 7,  0.278557748
 PU3_3390_3730, 1996, 8,  0.278557748
 PU3_3390_3730, 1996, 9,  0.216656029
 PU3_3390_3730, 1996, 10,  0.123803444
 PU3_3390_3730, 1997, 5,  0.123803444
 PU3_3390_3730, 1997, 6,  0.216656029
 PU3_3390_3730, 1997, 7,  0.278557748
 PU3_3390_3730, 1997, 8,  0.278557748
 PU3_3390_3730, 1997, 9,  0.216656029
 PU3_3390_3730, 1997, 10,  0.123803444
 PU3_3390_3730, 1998, 5,  0.108328015
 PU3_3390_3730, 1998, 6,  0.185705155
 PU3_3390_3730, 1998, 7,  0.232131466
 PU3_3390_3730, 1998, 8,  0.232131466
 PU3_3390_3730, 1998, 9,  0.185705155
 PU3_3390_3730, 1998, 10,  0.108328015
 PU3_3390_3730, 1999, 5,  0.108328015
 PU3_3390_3730, 1999, 6,  0.201180592
 PU3_3390_3730, 1999, 7,  0.247606888
 PU3_3390_3730, 1999, 8,  0.247606888
 PU3_3390_3730, 1999, 9,  0.201180592
 PU3_3390_3730, 1999, 10,  0.108328015
 PU3_3390_3730, 2000, 5,  0.0773771554
 PU3_3390_3730, 2000, 6,  0.139278874
 PU3_3390_3730, 2000, 7,  0.185705155
 PU3_3390_3730, 2000, 8,  0.185705155
 PU3_3390_3730, 2000, 9,  0.139278874
 PU3_3390_3730, 2000, 10,  0.0773771554
 PU3_3390_3730, 2001, 5,  0.0773771554
 PU3_3390_3730, 2001, 6,  0.139278874
 PU3_3390_3730, 2001, 7,  0.185705155
 PU3_3390_3730, 2001, 8,  0.185705155
 PU3_3390_3730, 2001, 9,  0.139278874
 PU3_3390_3730, 2001, 10,  0.0773771554
 PU3_3390_3730, 2002, 5,  0.0773771554
 PU3_3390_3730, 2002, 6,  0.139278874
 PU3_3390_3730, 2002, 7,  0.185705155
 PU3_3390_3730, 2002, 8,  0.185705155
 PU3_3390_3730, 2002, 9,  0.139278874
 PU3_3390_3730, 2002, 10,  0.0773771554
 PU3_3390_3730, 2003, 5,  0.0773771554
 PU3_3390_3730, 2003, 6,  0.139278874
 PU3_3390_3730, 2003, 7,  0.185705155
 PU3_3390_3730, 2003, 8,  0.185705155
 PU3_3390_3730, 2003, 9,  0.139278874
 PU3_3390_3730, 2003, 10,  0.0773771554
 PU3_3390_3730, 2004, 5,  0.0773771554
 PU3_3390_3730, 2004, 6,  0.139278874
 PU3_3390_3730, 2004, 7,  0.185705155
 PU3_3390_3730, 2004, 8,  0.185705155
 PU3_3390_3730, 2004, 9,  0.139278874
 PU3_3390_3730, 2004, 10,  0.0773771554
 PU3_3390_3730, 2005, 5,  0.0773771554
 PU3_3390_3730, 2005, 6,  0.139278874
 PU3_3390_3730, 2005, 7,  0.185705155
 PU3_3390_3730, 2005, 8,  0.185705155
 PU3_3390_3730, 2005, 9,  0.139278874
 PU3_3390_3730, 2005, 10,  0.0773771554
 PU1_3100_3690, 1984, 5,  0.0309508611
 PU1_3100_3690, 1984, 6,  0.0619017221
 PU1_3100_3690, 1984, 7,  0.0773771554
 PU1_3100_3690, 1984, 8,  0.0773771554
 PU1_3100_3690, 1984, 9,  0.0619017221
 PU1_3100_3690, 1984, 10,  0.0309508611
 PU1_3100_3690, 1985, 5,  0.0309508611
 PU1_3100_3690, 1985, 6,  0.0619017221
 PU1_3100_3690, 1985, 7,  0.0773771554
 PU1_3100_3690, 1985, 8,  0.0773771554
 PU1_3100_3690, 1985, 9,  0.0619017221
 PU1_3100_3690, 1985, 10,  0.0309508611
 PU1_3100_3690, 1986, 5,  0.0464262888
 PU1_3100_3690, 1986, 6,  0.0773771554
 PU1_3100_3690, 1986, 7,  0.108328015
 PU1_3100_3690, 1986, 8,  0.108328015
 PU1_3100_3690, 1986, 9,  0.0773771554
 PU1_3100_3690, 1986, 10,  0.0464262888
 PU1_3100_3690, 1987, 5,  0.0619017221
 PU1_3100_3690, 1987, 6,  0.108328015
 PU1_3100_3690, 1987, 7,  0.139278874
 PU1_3100_3690, 1987, 8,  0.139278874
 PU1_3100_3690, 1987, 9,  0.108328015
 PU1_3100_3690, 1987, 10,  0.0619017221
 PU1_3100_3690, 1988, 5,  0.0773771554
 PU1_3100_3690, 1988, 6,  0.123803444
 PU1_3100_3690, 1988, 7,  0.154754311
 PU1_3100_3690, 1988, 8,  0.154754311
 PU1_3100_3690, 1988, 9,  0.123803444
 PU1_3100_3690, 1988, 10,  0.0773771554
 PU1_3100_3690, 1989, 5,  0.0773771554
 PU1_3100_3690, 1989, 6,  0.139278874
 PU1_3100_3690, 1989, 7,  0.185705155
 PU1_3100_3690, 1989, 8,  0.185705155
 PU1_3100_3690, 1989, 9,  0.139278874
 PU1_3100_3690, 1989, 10,  0.0773771554
 PU1_3100_3690, 1990, 5,  0.0928525776
 PU1_3100_3690, 1990, 6,  0.154754311
 PU1_3100_3690, 1990, 7,  0.216656029
 PU1_3100_3690, 1990, 8,  0.216656029
 PU1_3100_3690, 1990, 9,  0.154754311
 PU1_3100_3690, 1990, 10,  0.0928525776
 PU1_3100_3690, 1991, 5,  0.0773771554
 PU1_3100_3690, 1991, 6,  0.139278874
 PU1_3100_3690, 1991, 7,  0.170229733
 PU1_3100_3690, 1991, 8,  0.170229733
 PU1_3100_3690, 1991, 9,  0.139278874
 PU1_3100_3690, 1991, 10,  0.0773771554
 PU1_3100_3690, 1992, 5,  0.0619017221
 PU1_3100_3690, 1992, 6,  0.108328015
 PU1_3100_3690, 1992, 7,  0.139278874
 PU1_3100_3690, 1992, 8,  0.139278874
 PU1_3100_3690, 1992, 9,  0.108328015
 PU1_3100_3690, 1992, 10,  0.0619017221
 PU1_3100_3690, 1993, 5,  0.0464262888
 PU1_3100_3690, 1993, 6,  0.0773771554
 PU1_3100_3690, 1993, 7,  0.108328015
 PU1_3100_3690, 1993, 8,  0.108328015
 PU1_3100_3690, 1993, 9,  0.0773771554
 PU1_3100_3690, 1993, 10,  0.0464262888
 PU1_3100_3690, 1994, 5,  0.0309508611
 PU1_3100_3690, 1994, 6,  0.0619017221
 PU1_3100_3690, 1994, 7,  0.0773771554
 PU1_3100_3690, 1994, 8,  0.0773771554
 PU1_3100_3690, 1994, 9,  0.0619017221
 PU1_3100_3690, 1994, 10,  0.0309508611
 PU1_3100_3690, 1995, 5,  0.0154754305
 PU1_3100_3690, 1995, 6,  0.0309508611
 PU1_3100_3690, 1995, 7,  0.0464262888
 PU1_3100_3690, 1995, 8,  0.0464262888
 PU1_3100_3690, 1995, 9,  0.0309508611
 PU1_3100_3690, 1995, 10,  0.0154754305
 PU1_3100_3690, 1996, 5,  0.0154754305
 PU1_3100_3690, 1996, 6,  0.0309508611
 PU1_3100_3690, 1996, 7,  0.0309508611
