riverseg, landseg,flofor,flohvf,flopas,flours,floafo,flocfo,flonpa,flotrp,floalf,flohyw,flohyo,flonhy,flonal,flohom,flonho,flohwm,flonhi,flolwm,flonlo,florpd,flonpd,flocpd,florex,flonex,flocex,florcn,floccn,florid,flonid,flocid,tn for,tn hvf,tn pas,tn urs,tn afo,tn cfo,tn npa,tn trp,tn alf,tn hyw,tn hyo,tn nhy,tn nal,tn hom,tn nho,tn hwm,tn nhi,tn lwm,tn nlo,tn rpd,tn npd,tn cpd,tn rex,tn nex,tn cex,tn rcn,tn ccn,tn rid,tn nid,tn cid,tp for,tp hvf,tp pas,tp urs,tp afo,tp cfo,tp npa,tp trp,tp alf,tp hyw,tp hyo,tp nhy,tp nal,tp hom,tp nho,tp hwm,tp nhi,tp lwm,tp nlo,tp rpd,tp npd,tp cpd,tp rex,tp nex,tp cex,tp rcn,tp ccn,tp rid,tp nid,tp cid,sedafo,sedalf,sedccn,sedcex,sedcfo,sedcid,sedcpd,sedfor,sedhom,sedhvf,sedhwm,sedhyo,sedhyw,sedlwm,sednal,sednex,sednhi,sednho,sednhy,sednid,sednlo,sednpa,sednpd,sedpas,sedrcn,sedrex,sedrid,sedrpd,sedtrp,sedurs
PL1_4780_0001,A11001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.389,0.389,0,0,0.389,0,0,0.371,0.389,0.371,0.389,0.389,0.389,0.389,0.389,0.322,0.389,0.389,0.389,0.261,0.389,0.312,0.261,0.312,0.276,0.322,0.261,0.261,0.312,0.389
PL1_4780_0001,A24031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.195,0.195,0,0,0.195,0,0,0.193,0.195,0.193,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.195,0.194,0.195,0.195,0.194,0.195,0.198,0.195,0.194,0.194,0.195,0.195
PL1_4780_0001,F11001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.389,0.389,0,0,0.389,0,0,0.371,0.389,0.371,0.389,0.389,0.389,0.389,0.389,0.322,0.389,0.389,0.389,0.261,0.389,0.312,0.261,0.312,0.276,0.322,0.261,0.261,0.312,0.389
PL1_4780_0001,F51013,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.973,0.973,0,0,0.973,0,0,0.935,0.973,0.935,0.973,0.973,0.973,0.973,0.973,0.839,0.973,0.973,0.973,0.716,0.973,0.819,0.716,0.819,0.75,0.839,0.716,0.716,0.819,0.973
PL1_5060_0000,A24033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04,0.04,0,0,0.04,0,0,0.037,0.04,0.037,0.04,0.04,0.04,0.04,0.04,0.024,0.04,0.04,0.04,0.024,0.04,0.028,0.024,0.028,0.029,0.024,0.024,0.024,0.028,0.04
PL1_5060_0000,F24033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.04,0.04,0,0,0.04,0,0,0.037,0.04,0.037,0.04,0.04,0.04,0.04,0.04,0.024,0.04,0.04,0.04,0.024,0.04,0.028,0.024,0.028,0.029,0.024,0.024,0.024,0.028,0.04
PL1_5061_0000,A24033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.061,0.061,0,0,0.061,0,0,0.065,0.061,0.065,0.061,0.061,0.061,0.061,0.061,0.064,0.061,0.061,0.061,0.057,0.061,0.063,0.057,0.063,0.072,0.064,0.057,0.057,0.063,0.061
PL1_5061_0000,F24033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.061,0.061,0,0,0.061,0,0,0.065,0.061,0.065,0.061,0.061,0.061,0.061,0.061,0.064,0.061,0.061,0.061,0.057,0.061,0.063,0.057,0.063,0.072,0.064,0.057,0.057,0.063,0.061
PL1_5130_0001,A51059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.208,0.208,0,0,0.208,0,0,0.261,0.208,0.261,0.208,0.208,0.208,0.208,0.208,0.209,0.208,0.208,0.208,0.232,0.208,0.303,0.232,0.303,0.298,0.209,0.232,0.232,0.303,0.208
PL1_5130_0001,F51059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.208,0.208,0,0,0.208,0,0,0.261,0.208,0.261,0.208,0.208,0.208,0.208,0.208,0.209,0.208,0.208,0.208,0.232,0.208,0.303,0.232,0.303,0.298,0.209,0.232,0.232,0.303,0.208
PL1_5230_0001,A24017,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.051,0.051,0,0,0.051,0,0,0.055,0.051,0.055,0.051,0.051,0.051,0.051,0.051,0.048,0.051,0.051,0.051,0.051,0.051,0.059,0.051,0.059,0.052,0.048,0.051,0.051,0.059,0.051
PL1_5230_0001,A24033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.062,0.062,0,0,0.062,0,0,0.058,0.062,0.058,0.062,0.062,0.062,0.062,0.062,0.059,0.062,0.062,0.062,0.056,0.062,0.053,0.056,0.053,0.054,0.059,0.056,0.056,0.053,0.062
PL1_5230_0001,F24033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.062,0.062,0,0,0.062,0,0,0.058,0.062,0.058,0.062,0.062,0.062,0.062,0.062,0.059,0.062,0.062,0.062,0.056,0.062,0.053,0.056,0.053,0.054,0.059,0.056,0.056,0.053,0.062
PL1_5370_5470,A51061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.171,0.171,0,0,0.171,0,0,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.15,0.171,0.171,0.171,0.188,0.171,0.173,0.188,0.173,0.167,0.15,0.188,0.188,0.173,0.171
PL1_5370_5470,F51061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.171,0.171,0,0,0.171,0,0,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.171,0.15,0.171,0.171,0.171,0.188,0.171,0.173,0.188,0.173,0.167,0.15,0.188,0.188,0.173,0.171
PL1_5690_0001,A51179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21,0.21,0,0,0.21,0,0,0.13,0.21,0.13,0.21,0.21,0.21,0.21,0.21,0.344,0.21,0.21,0.21,0.159,0.21,0.148,0.159,0.148,0.143,0.344,0.159,0.159,0.148,0.21
PL1_5690_0001,F51153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.081,0.081,0,0,0.081,0,0,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.081,0.08,0.081,0.081,0.08,0.081,0.081,0.081,0.08,0.08,0.081,0.081
PL1_5690_0001,F51179,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.21,0.21,0,0,0.21,0,0,0.13,0.21,0.13,0.21,0.21,0.21,0.21,0.21,0.344,0.21,0.21,0.21,0.159,0.21,0.148,0.159,0.148,0.143,0.344,0.159,0.159,0.148,0.21
PL1_5910_0001,A24037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057,0.057,0,0,0.057,0,0,0.051,0.057,0.051,0.057,0.057,0.057,0.057,0.057,0.046,0.057,0.057,0.057,0.052,0.057,0.052,0.052,0.052,0.046,0.046,0.052,0.052,0.052,0.057
PL1_5910_0001,F24037,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.057,0.057,0,0,0.057,0,0,0.051,0.057,0.051,0.057,0.057,0.057,0.057,0.057,0.046,0.057,0.057,0.057,0.052,0.057,0.052,0.052,0.052,0.046,0.046,0.052,0.052,0.052,0.057
PL2_4810_0000,A11001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06,0.06,0,0,0.06,0,0,0.064,0.06,0.064,0.06,0.06,0.06,0.06,0.06,0.066,0.06,0.06,0.06,0.059,0.06,0.072,0.059,0.072,0.073,0.066,0.059,0.059,0.072,0.06
PL2_4810_0000,A24033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033,0.033,0,0,0.033,0,0,0.038,0.033,0.038,0.033,0.033,0.033,0.033,0.033,0.034,0.033,0.033,0.033,0.037,0.033,0.037,0.037,0.037,0.034,0.034,0.037,0.037,0.037,0.033
PL2_4810_0000,F11001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06,0.06,0,0,0.06,0,0,0.064,0.06,0.064,0.06,0.06,0.06,0.06,0.06,0.066,0.06,0.06,0.06,0.059,0.06,0.072,0.059,0.072,0.073,0.066,0.059,0.059,0.072,0.06
PL2_4810_0000,F24033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.153,0.153,0,0,0.153,0,0,0.166,0.153,0.166,0.153,0.153,0.153,0.153,0.153,0.166,0.153,0.153,0.153,0.155,0.153,0.181,0.155,0.181,0.18,0.166,0.155,0.155,0.181,0.153
PL2_4811_0000,A11001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06,0.06,0,0,0.06,0,0,0.064,0.06,0.064,0.06,0.06,0.06,0.06,0.06,0.066,0.06,0.06,0.06,0.059,0.06,0.072,0.059,0.072,0.073,0.066,0.059,0.059,0.072,0.06
PL2_4811_0000,A24033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.033,0.033,0,0,0.033,0,0,0.038,0.033,0.038,0.033,0.033,0.033,0.033,0.033,0.034,0.033,0.033,0.033,0.037,0.033,0.037,0.037,0.037,0.034,0.034,0.037,0.037,0.037,0.033
PL2_4811_0000,F11001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06,0.06,0,0,0.06,0,0,0.064,0.06,0.064,0.06,0.06,0.06,0.06,0.06,0.066,0.06,0.06,0.06,0.059,0.06,0.072,0.059,0.072,0.073,0.066,0.059,0.059,0.072,0.06
PL2_4811_0000,F24033,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.153,0.153,0,0,0.153,0,0,0.166,0.153,0.166,0.153,0.153,0.153,0.153,0.153,0.166,0.153,0.153,0.153,0.155,0.153,0.181,0.155,0.181,0.18,0.166,0.155,0.155,0.181,0.153
PL2_4945_0000,A11001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035,0.035,0,0,0.035,0,0,0.036,0.035,0.036,0.035,0.035,0.035,0.035,0.035,0.031,0.035,0.035,0.035,0.038,0.035,0.038,0.038,0.038,0.038,0.031,0.038,0.038,0.038,0.035
PL2_4945_0000,F11001,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.035,0.035,0,0,0.035,0,0,0.036,0.035,0.036,0.035,0.035,0.035,0.035,0.035,0.031,0.035,0.035,0.035,0.038,0.035,0.038,0.038,0.038,0.038,0.031,0.038,0.038,0.038,0.035
PL2_4970_5250,A51059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14,0.14,0,0,0.14,0,0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.103,0.14,0.14,0.14,0.115,0.14,0.177,0.115,0.177,0.129,0.103,0.115,0.115,0.177,0.14
PL2_4970_5250,A51061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.104,0.104,0,0,0.104,0,0,0.11,0.104,0.11,0.104,0.104,0.104,0.104,0.104,0.106,0.104,0.104,0.104,0.104,0.104,0.106,0.104,0.106,0.106,0.106,0.104,0.104,0.106,0.104
PL2_4970_5250,A51107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18,0.18,0,0,0.18,0,0,0.164,0.18,0.164,0.18,0.18,0.18,0.18,0.18,0.118,0.18,0.18,0.18,0.119,0.18,0.153,0.119,0.153,0.15,0.118,0.119,0.119,0.153,0.18
PL2_4970_5250,A51153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.165,0.165,0,0,0.165,0,0,0.161,0.165,0.161,0.165,0.165,0.165,0.165,0.165,0.155,0.165,0.165,0.165,0.176,0.165,0.207,0.176,0.207,0.141,0.155,0.176,0.176,0.207,0.165
PL2_4970_5250,A51600,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.085,0.085,0,0,0.085,0,0,0.084,0.085,0.084,0.085,0.085,0.085,0.085,0.085,0.084,0.085,0.085,0.085,0.083,0.085,0.085,0.083,0.085,0.084,0.084,0.083,0.083,0.085,0.085
PL2_4970_5250,A51683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.156,0.156,0,0,0.156,0,0,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.156,0.163,0.156,0.156,0.156,0.163,0.156,0.161,0.163,0.161,0.18,0.163,0.163,0.163,0.161,0.156
PL2_4970_5250,A51685,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.285,0.285,0,0,0.285,0,0,0.25,0.285,0.25,0.285,0.285,0.285,0.285,0.285,0.236,0.285,0.285,0.285,0.243,0.285,0.244,0.243,0.244,0.276,0.236,0.243,0.243,0.244,0.285
PL2_4970_5250,F51059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14,0.14,0,0,0.14,0,0,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.14,0.103,0.14,0.14,0.14,0.115,0.14,0.177,0.115,0.177,0.129,0.103,0.115,0.115,0.177,0.14
PL2_4970_5250,F51107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18,0.18,0,0,0.18,0,0,0.164,0.18,0.164,0.18,0.18,0.18,0.18,0.18,0.118,0.18,0.18,0.18,0.119,0.18,0.153,0.119,0.153,0.15,0.118,0.119,0.119,0.153,0.18
PL2_4970_5250,F51153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.165,0.165,0,0,0.165,0,0,0.161,0.165,0.161,0.165,0.165,0.165,0.165,0.165,0.155,0.165,0.165,0.165,0.176,0.165,0.207,0.176,0.207,0.141,0.155,0.176,0.176,0.207,0.165
PL2_5140_5360,A51061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.111,0.111,0,0,0.111,0,0,0.116,0.111,0.116,0.111,0.111,0.111,0.111,0.111,0.113,0.111,0.111,0.111,0.109,0.111,0.118,0.109,0.118,0.109,0.113,0.109,0.109,0.118,0.111
PL2_5140_5360,A51153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.195,0.195,0,0,0.195,0,0,0.204,0.195,0.204,0.195,0.195,0.195,0.195,0.195,0.161,0.195,0.195,0.195,0.197,0.195,0.209,0.197,0.209,0.176,0.161,0.197,0.197,0.209,0.195
PL2_5140_5360,A51683,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.196,0.196,0,0,0.196,0,0,0.202,0.196,0.202,0.196,0.196,0.196,0.196,0.196,0.166,0.196,0.196,0.196,0.185,0.196,0.19,0.185,0.19,0.244,0.166,0.185,0.185,0.19,0.196
