riverseg,landseg,aop,soy,gwm,gom,lhy,swm,som,sgg,dbl,sch,scl,oac,ohy,pas,fsp,fnp,nir,nnr,nci,nch,ntg,mir,mnr,mci,mch,mtg,mcn,cir,cnr,cci,cch,ctg,ccn,cmo,cfr,hfr,for,wfp,wto,osp,wat,stb,stf,sho
PL0_5790_0000,N24017,39.484981537,537.682983398,329.410430908,876.521606445,34.44430542,28.162744522,4.969899178,188.860702515,526.941650391,33.239109039,10.167063713,366.631774902,381.049957275,390.004638672,0,1.897285819,0,0,0,0.008242488,0.043037515,244.752278328,424.905236483,157.961712718,268.669687629,1402.815288305,9.697564125,0,0,0,0,0,0,0,0,0,8885.835468292,109.916113585,416.262142658,514.829426527,577.065269589,0,0,0
PL0_5791_0000,N24017,5.949428082,93.200454712,57.099090576,151.933776855,4.558308601,4.881591797,0.861460924,32.741363525,91.33946991,5.762434959,1.762753963,63.561336517,50.427593231,51.743156433,0,0.293683887,0,0,0,0,0,15.787431598,14.587044671,10.100807529,6.205460362,79.265134335,0,0,0,0,0,0,0,0,0,0,1564.169376496,10.716525078,5.376542568,28.518679932,26.683156967,0,0,0
PL0_5860_0000,N24017,0.321687937,2.395722866,1.46773231,3.905419111,0.390082449,0.122644998,0.021641534,0.840460896,1.879649878,0.137808502,0.045217007,1.6315341,4.242826939,4.742896557,0,0.028807998,11.200797677,17.131549835,3.940087259,1.748515844,256.515823364,0,0.097360834,0.004856293,0.003103513,0.629759885,0,0,0,0,0,0,0,0,0,0,926.977020264,0.006957611,13.097564634,323.355682373,45.572843552,0,0,0
PL0_5930_0000,N24017,7.123223782,80.23890686,49.158050537,130.802474976,7.225831509,4.203362942,0.741777122,28.172578812,78.64200592,4.958378792,1.516193151,54.68894577,79.937660217,81.586425781,0,0.308457047,0.599290967,0.240663052,2.527198315,1.408482313,11.656237602,24.875091553,34.303600788,58.822842598,21.846881092,180.799704552,0.436048895,0,0,0,0,0,0,0,0,0,6303.176574707,22.963546574,222.83809185,108.769725084,145.170971334,0,0,0
PL1_5230_0001,N24017,22.614984512,139.910247803,85.715744019,228.079299927,27.528846741,7.328389168,1.293249011,49.129844666,137.112976074,8.646704674,2.644367695,95.371650696,304.545379639,310.396087646,0,0.491513193,0.015752368,0.992133677,0.525664806,1.384734869,3.247340202,802.319341598,2057.992830107,336.460222244,1170.780757714,2743.614828791,43.886081696,0,0,0,0,0,0,0,0,0,7381.77142849,2356.510183811,287.865245074,946.206662252,258.94721365,0,0,0
PL2_5300_5630,N24017,71.751922607,812.130126953,497.549957275,1323.920898438,71.514328003,42.538730621,7.506830215,285.179595947,795.892822266,50.190673828,15.349451065,553.594726563,791.14654541,807.762695313,0,2.821842909,3.244715214,8.675621033,4.345133781,14.180295944,60.559143066,788.327651978,1805.132922649,460.541399702,1085.771737903,4638.682020187,86.509155273,0,0,0,0,0,0,0,0,0,22402.385392293,5835.430865288,556.22726202,2139.062458396,668.369822085,0,0,0
PL2_5630_0001,N24017,4.088834763,72.283050537,44.283935547,117.833198547,3.138179302,3.787078857,0.668312013,25.376987457,70.852615356,4.466428757,1.36560607,49.262191772,34.716754913,35.531997681,0,0.225441098,0,0,0,0,0,49.505315781,74.023168445,30.471805602,32.472924218,445.285873532,4.816949844,0,0,0,0,0,0,0,0,0,2245.266541958,1250.703977704,30.921821594,74.093085527,51.665725574,0,0,0
PL2_5800_0000,N24017,12.333221436,66.659309387,40.838573456,108.665542603,15.488349915,3.491744757,0.616196573,23.405691147,65.328994751,4.119349003,1.259708643,45.435340881,171.344039917,174.576568604,0,0.3631818,0.034369554,0.013509086,0.309037805,0.003771282,0.046630971,41.959770203,64.877631903,24.429831862,24.28725636,300.518540382,0,0,0,0,0,0,0,0,0,0,1595.640831947,312.307050458,113.880133213,133.417205811,109.682704628,0,0,0
XL0_5340_0000,N24017,17.597515106,202.465713501,124.039840698,330.052154541,17.861532211,10.607291222,1.871878028,71.082984924,198.452713013,12.510777473,3.825277328,137.987289429,197.597747803,201.653930664,0,0.701743245,0.449847221,3.577097416,2.485110044,28.71200943,313.964447021,257.186943054,462.819769859,184.829531193,186.022791624,2035.70010376,25.415128708,0,0,0,0,0,0,0,0,0,11003.850696564,845.067765713,68.346103787,594.347255707,169.779311121,0,0,0
EL0_4591_0000,N24019,51.047309875,4873.642089844,3244.848144531,2224.341308594,4.088095665,30.741409302,5.424960613,579.974365234,3128.844238281,303.921295166,426.307678223,2299.799316406,83.751777649,155.272293091,6.969475269,8.328641891,366.844268799,460.894553549,109.520965576,283.314697266,1977.426490366,0.377342582,26.384313583,0.200571194,2.730770588,19.059696198,6.970912933,0,0,0,0,0,0,0,0,161.225616455,11392.086486816,741.49987793,2507.596191406,656.337184399,1312.816774368,0,0,0
EL0_4592_0000,N24019,10.780625343,1025.484741211,682.74005127,468.033874512,0.96941185,6.468440533,1.141487837,122.034927368,658.354309082,63.948131561,89.699378967,483.894927979,19.860176086,36.584712982,1.470000029,1.756675243,66.479652405,36.474241389,20.363328934,23.336687088,333.041282833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.310375214,3157.422653198,2.354896545,1349.447143555,99.59417057,131.012296677,0,0,0
EL0_4593_0000,N24019,5.640230656,538.216064453,358.340087891,245.643081665,0.879795492,3.394891024,0.59910202,64.048934937,345.531036377,33.563167572,47.078762054,253.975006104,18.024000168,32.49382019,0.772611797,0.923284352,90.285652161,41.23431015,15.172810555,35.960613251,340.062713623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.742721558,2389.620605469,1.328018665,40.544895172,428.812194824,359.281494141,0,0,0
EL0_4598_0000,N24019,0.112601951,10.72213459,7.138575554,4.893610954,0.146278411,0.067629702,0.01192817,1.275944591,6.883543491,0.668623447,0.937872291,5.059502125,2.996665716,5.260193825,0.025008796,0.02988594,9.330353737,3.607632399,1.261496782,3.59798646,11.605381966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.224355936,221.699661255,0.029534025,0,99.698234558,900.026367188,0,0,0
EL0_4892_0000,N24019,0.227000982,21.686803818,14.43906498,9.897902489,0.130474016,0.136789754,0.024142856,2.580771923,13.92277813,1.352393389,1.896998048,10.233745575,2.673068523,4.714083672,0.03820876,0.045660123,18.748369217,24.716850281,3.997105122,19.45864296,25.670417488,0,0,0,0,0,1.435340643,0,0,0,0,0,0,0,0,2.987690687,205.448318481,0.052671727,0,13.136641026,473.906078339,0,0,0
EL0_5151_0000,N24019,61.258342743,5840.386230469,3888.452392578,2665.566162109,10.754722595,36.839324951,6.501045227,695.018920898,3749.487792969,364.204803467,510.866699219,2755.956542969,220.329864502,395.877685547,8.583356857,10.257260323,347.01577872,255.512930337,61.99527663,190.192147568,1821.272159219,0,0.280540287,0,0.381770134,3.655910015,1.835551023,0,0,0,0,0,0,0,0,171.254501343,11887.961936951,107.387268066,3801.384277344,1386.829494476,3935.940610886,0,0,0
EL0_5262_0000,N24019,0.150238842,14.325436592,9.537701607,6.538167477,0.08120238,0.090374567,0.015949633,1.704758286,9.196835518,0.893328846,1.25306344,6.759874821,1.663496375,2.93514061,0.024946179,0.029811112,3.357619762,0.886689484,1.012225151,1.561354756,3.387533426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.170324326,80.490013123,0.034989737,0,0.818428695,238.467514038,0,0,0
EL0_5280_0000,N24019,26.21068573,2528.866943359,1683.786743164,1154.179931641,3.993275881,15.951323509,2.814933777,300.941619873,1623.514648438,157.702484131,221.208297729,1193.390136719,81.809051514,147.640975952,3.76090169,4.494342327,255.811561584,288.907951355,55.126303673,172.564914227,1950.167068481,0.338749766,5.506978512,0.022925392,0.903845966,10.219449997,0.347960532,19.792808533,77.658546448,3.70801878,8.131936073,91.74697876,0,137.895599365,76.64831543,72.359596252,6087.64465332,86.950737,1001.95880127,2205.07421875,12784.293945313,0,0,0
EL0_5281_0000,N24019,0.373725057,35.473617554,23.616975784,16.190258026,0.446920604,0.22375302,0.039491139,4.221448421,22.773826599,2.212067842,3.102855206,16.73862648,9.156024933,16.076858521,0.087195553,0.104200192,39.878875732,6.239011288,6.839404106,9.062116623,104.957710266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.769483566,1427.985839844,0.097815834,4.320726871,132.896850586,2910.984375,0,0,0
EL0_5282_0000,N24019,0.041934479,3.997558355,2.661520958,1.824487925,0.061092176,0.025208198,0.004444461,0.475720614,2.566421032,0.249284476,0.349677235,1.886361718,1.251598716,2.196134329,0.009656994,0.011540272,4.64404726,4.438018322,2.458449125,9.075968742,34.068458557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.148509145,78.969467163,0.011202121,4.066796303,20.19927597,556.421203613,0,0,0
EL0_5283_0000,N24019,0.184746489,17.611299515,11.725352287,8.037846565,0.2298529,0.111077927,0.019601388,2.095796108,11.306328773,1.098231077,1.540478826,8.310403824,4.708924294,8.267210007,0.040893812,0.048868809,30.300930023,18.158756588,3.448390484,19.108720779,6.967723727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.143954754,285.195882261,0.047876392,0,84.334153414,344.654720306,0,0,0
EL0_5284_0000,N24019,0.25120151,23.939617157,15.938638687,10.926105499,0.256542355,0.151003987,0.026646636,2.848865509,15.369076729,1.492862463,2.09402132,11.296581268,5.25576067,9.234951973,0.052198425,0.062378015,42.472499594,43.532112509,3.863352537,33.031645891,40.92951704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.308338165,571.694460625,0.063045748,0,234.264019571,812.87143898,0,0,0
EL0_5285_0000,N24019,0.072101228,6.879755974,4.580485344,3.139926195,0.091334693,0.043389641,0.007659811,0.818706572,4.416752338,0.429021418,0.601788282,3.246435642,1.871155143,3.284870386,0.013674704,0.016341507,6.535971642,4.925974369,0.277449608,1.985919833,13.315625191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242440775,16.683807373,0.018675694,0,5.311541557,213.7762146,0,0,0
EL0_5590_0000,N24019,1.119935274,106.918617249,71.185897827,48.797904968,1.042623997,0.674409211,0.119005218,12.723550797,68.641029358,6.667469978,9.352390289,50.453304291,21.359992981,37.54940033,0.213081747,0.254636347,73.294706587,70.58240661,12.36703968,44.778217316,102.940056361,0.000281276,2.895565748,0.142988771,0.00325654,0.007485028,0.337494224,0,0,0,0,0,0,0,0,22.202028275,1532.443944454,0.275291115,0,213.560236454,904.551750183,0,0,0
EL0_5766_0000,N24019,0.001511646,0.143039197,0.095236249,0.065289311,0.00193641,0.000893458,0.000154911,0.017013809,0.091827184,0.008925527,0.012513243,0.067506038,0.039791122,0.069856577,0.000373843,0.000446749,0,0,0,0,0.076119684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000257117,0.018011104,0.000401214,0,0.045472708,67.806427002,0,0,0
EL0_5890_0000,N24019,0.087717555,8.366667747,5.570446491,3.818575859,0.113639951,0.052776832,0.009310262,0.995655537,5.371339321,0.521733701,0.731851757,3.948082447,2.3283391,4.087110519,0.015333286,0.018323541,0,14.810026169,0,0,2.192074537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019687073,0.022836708,0,4.340905666,961.401542664,0,0,0
EL1_5150_0001,N24019,13.79019165,1314.277587891,875.025817871,599.839477539,1.85249877,8.290055275,1.462946296,156.401916504,843.757080078,81.957809448,114.961418152,620.178161621,37.951911926,68.746650696,1.925760865,2.301317453,80.889900208,59.029270172,18.981832504,38.337604523,447.847930908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.151603699,2556.800048828,274.446502686,1487.423828125,245.665802002,74.095962524,0,0,0
EL2_4630_0000,N24019,2.662369728,254.043914795,169.140411377,115.946250916,0.200498819,1.6024189,0.282777458,30.231809616,163.094436646,15.84219265,22.221683502,119.878959656,4.107553959,7.642324924,0.375453502,0.448673397,12.398868561,13.602577209,5.777533531,19.144197464,105.68561554,0,0,0,0,0,1.955126762,0,0,0,0,0,0,0,0,2.01823926,139.249649048,0.572225213,44.152297974,103.197769165,4.669149399,0,0,0
EL2_4634_0000,N24019,14.585029602,1392.997314453,927.454467773,635.767333984,1.270325303,8.786582947,1.550577879,165.769851685,894.29473877,86.867782593,121.848678589,657.337097168,26.024806976,48.029682159,2.014826059,2.407751799,82.525146484,70.188018799,22.795501709,49.940288544,504.626831055,0,0,0,0,0,3.650479078,0,0,0,0,0,0,0,0,36.099918365,2484.554931641,196.236877441,492.927947998,282.961700439,149.560745239,0,0,0
EM0_4322_0000,N24019,12.440670967,1185.351318359,789.186889648,540.997314453,1.426856875,7.476838589,1.31944561,141.059417725,760.987426758,73.917930603,103.683952332,559.339538574,29.231794357,53.263332367,1.718920708,2.054139853,113.942405701,114.424118042,19.832895279,80.910736084,811.347045898,0,0.000183421,0,0.005575642,0.055906899,0.789682984,0,0,0,0,0,0,0,0,10.982901573,757.449645996,148.06048584,224.013534546,364.348632813,208.533370972,0,0,0
EM0_4880_0000,N24019,20.100616455,1919.812255859,1278.206665039,876.206726074,1.358114719,12.109573364,2.136977434,228.462020874,1232.506225586,119.720153809,167.930419922,905.934326172,27.823438644,52.126483917,2.759981871,3.29822588,156.393539429,201.005218506,43.929374695,208.794036865,1006.815307617,0.050040968,2.202959776,0,0.948781192,4.575070381,0.359273076,0,0,0,0,0,0,0,0,19.811227798,1365.71484375,203.382247925,166.984527588,256.824737549,277.838592529,0,0,0
EM0_4881_0000,N24019,6.251000404,602.613342285,401.239440918,275.033905029,1.550493479,3.801098108,0.670789123,71.712547302,386.873443604,37.581119537,52.714862823,284.386535645,31.764352798,56.64043808,0.916221917,1.094900846,163.303970337,271.16204834,95.347419739,472.379547119,1084.056640625,0.155729219,9.075882912,0.516047537,2.388324738,5.480897427,7.211521626,157.519821167,433.674987793,80.392486572,191.267684937,432.673278809,0,496.999755859,148.633514404,26.216756821,1803.458618164,27.084667206,635.3515625,240.063278198,249.283874512,0,0,0
EM0_4883_0000,N24019,6.61455822,633.100585938,421.515991211,288.948516846,2.994975805,3.993395329,0.704721451,75.340454102,406.44619751,39.478805542,55.377506256,298.750488281,61.357315063,108.450500488,1.012442946,1.20988667,80.997940063,85.697143555,47.340637207,169.915313721,557.979797363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.694511414,3005.270019531,1.493481517,0,251.152633667,578.231933594,0,0,0
EM0_4884_0000,N24019,3.446113586,328.420501709,218.657302856,149.891921997,1.290038943,2.07156682,0.365569979,39.082759857,210.843704224,20.480169296,28.727344513,154.97428894,26.428939819,46.81426239,0.521389902,0.623069942,16.941860199,15.241924286,10.535134315,29.467205048,150.098907471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.425095558,717.407043457,0.78267771,5.361115932,94.698066711,104.856155396,0,0,0
EM0_4885_0000,N24019,12.756893158,1219.760986328,812.122375488,556.701721191,2.581995249,7.693862915,1.357742429,145.154373169,783.07800293,76.065177917,106.696006775,575.594909668,52.896839142,94.713256836,1.799623728,2.15058136,119.749649048,143.525146484,45.967876434,232.499679565,975.292236328,0.003216137,2.566517591,0.045789696,0.245525077,1.029926419,4.619897842,0,0,0,0,0,0,0,0,37.160392761,2557.134521484,2.776896238,80.148353577,262.488342285,254.971115112,0,0,0
EM0_4886_0000,N24019,2.25752902,215.767089844,143.658172607,98.476585388,0.989833117,1.360985875,0.240174592,25.676778793,138.520965576,13.45536232,18.873727798,101.818321228,20.278495789,35.854511261,0.34172222,0.408363938,8.26687102,5.313301086,1.955979623,7.850806713,69.262176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.702653885,476.942565918,0.511302531,0,30.621224403,197.144496918,0,0,0
EM0_4887_0000,N24019,0.171499699,16.238311768,10.810584068,7.411214828,0.10974209,0.102429576,0.018069418,1.932391047,10.424883842,1.012571335,1.420333385,7.662053108,2.248246431,3.961214066,0.028649239,0.034236334,5.605861187,5.634120941,7.140031338,11.33822155,38.374778748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.214744091,152.301330566,0.041722618,0,32.120433807,299.737304688,0,0,0
EM0_4888_0000,N24019,3.702792883,354.342010498,235.924331665,161.722518921,1.37366116,2.235073566,0.394414186,42.167537689,227.485137939,22.097133636,30.995475769,167.212341309,28.141759872,49.856716156,0.555685699,0.664053917,28.886190414,40.611728668,16.696073532,87.808509827,325.771789551,0,0.795750618,0.14442116,0.462132305,1.714519143,0,0,0,0,0,0,0,0,0,10.646606445,732.649719238,0.825692475,0.013487938,124.259033203,537.785522461,0,0,0
EM0_4889_0000,N24019,3.726344109,355.153259277,236.455688477,162.092803955,1.215746164,2.240194798,0.395324945,42.264015198,228.00592041,22.14721489,31.06567955,167.58895874,24.906799316,44.200496674,0.548351645,0.65528965,28.350921631,31.746417999,19.126127243,54.528484344,275.948974609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.350562096,1056.081420898,0.847623408,3.410589933,77.455665588,113.598045349,0,0,0
EM0_4890_0000,N24019,4.138749599,397.231933594,264.487976074,181.297485352,0.352206171,2.505619526,0.442172289,47.271575928,255.020080566,24.772203445,34.747795105,187.456878662,7.215564251,13.336435318,0.556140542,0.664597511,33.184020996,32.907196045,8.089557648,31.016101837,261.74331665,0,0,0,0,0,4.444048882,0,0,0,0,0,0,0,0,7.828752041,538.941711426,23.707380295,51.088752747,24.383199692,74.839492798,0,0,0
EM0_4891_0000,N24019,0.133595809,12.736299515,8.479663849,5.812878609,0.025816947,0.080339186,0.014168147,1.515649438,8.176609993,0.79422909,1.114056945,6.009994507,0.529035449,0.948224306,0.018749142,0.022405548,0.581566811,0.71361351,0.421185851,0.944775283,2.805375576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590854168,40.646751404,0.029429724,0,1.616091251,176.858612061,0,0,0
EM0_5260_0000,N24019,3.251853466,311.491088867,207.395614624,142.165222168,1.112376571,1.964783072,0.346731722,37.068172455,199.975128174,19.425006866,27.247301102,146.992462158,22.788986206,40.417930603,0.484473348,0.578953922,74.408185005,53.854764938,19.876461543,58.187750816,320.93679285,0.060529914,1.81479311,0.051367585,5.591078758,30.769556046,2.58003974,0,0,0,0,0,0,0,0,23.677057266,1861.548080444,0.718632519,0,174.276281357,922.891662598,0,0,0
EM0_5261_0000,N24019,1.403100848,134.058944702,89.25642395,61.184806824,0.585189283,0.845614374,0.149227843,15.95331955,86.064910889,8.359972954,11.726459503,63.260860443,11.988708496,21.209043503,0.222972199,0.266455621,14.793082893,6.890658289,4.801037809,9.833477736,80.614761591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.227939606,737.842277527,0.317450434,0,105.573612213,605.649726868,0,0,0
EM0_5263_0000,N24019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.031005859,0,0,0
PM1_3450_3400,N24021,194.598434448,1407.009155273,856.267883301,1161.786499023,618.765686035,517.987365723,91.40953064,513.172668457,1220.80090332,27.097747803,94.858406067,512.324951172,1669.651855469,1813.12097168,1.213740945,11.487334251,1.78446734,49.677688599,2.589209795,3.007184982,44.914325714,143.872386932,207.553483486,72.877189159,116.912664562,1746.400271893,5.028897285,0,0,0,0,0,0,0,0,8.202916145,3440.733431339,15.824597359,61.481799887,687.008088827,191.051965073,0,0,0
