X_UTM,Y_UTM,Long,Lat,LYR_19_TXT,STATE,WQ_SEGS,CBSEG_92,Shape_Area,y,x,Distance
301864.2161,4266679.959,-77.27295214,38.52647635,5556,MD,MDPTF,POTTF_MD,92989361.16,4279787.252,312400.9809,0
302151.1542,4266632.651,-77.26964948,38.52611418,5713,MD,MDPTF,POTTF_MD,92989361.16,4279787.252,312400.9809,0
302436.8217,4266589.053,-77.26636247,38.52578503,5868,MD,MDPTF,POTTF_MD,92989361.16,4279787.252,312400.9809,0
302714.1673,4266597.104,-77.26318545,38.52591906,6023,MD,MDPTF,POTTF_MD,92989361.16,4279787.252,312400.9809,0
302972.591,4266560.085,-77.26021262,38.52564295,6172,MD,MDPTF,POTTF_MD,92989361.16,4279787.252,312400.9809,0
303251.979,4266564.57,-77.25701117,38.52574514,6322,MD,MDPTF,POTTF_MD,92989361.16,4279787.252,312400.9809,0
303547.1488,4266500.177,-77.25360944,38.52523048,6485,MD,MDPTF,POTTF_MD,92989361.16,4279787.252,312400.9809,87.17680625
322378.5877,4295330.977,-77.04509158,38.78884283,5536,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
322166.1528,4294495.974,-77.04732091,38.78128004,5537,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
322687.8551,4294297.124,-77.04126726,38.77959425,5688,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
322520.5789,4293425.847,-77.0429679,38.77171392,5689,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
322414.6282,4292198.485,-77.04387126,38.76063901,5690,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
322475.0959,4290732.027,-77.04279912,38.74744426,5691,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
319347.3568,4287683.946,-77.07797275,38.71935939,5406,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
315682.9111,4285477.168,-77.11950971,38.6987294,5407,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
312244.9169,4284700.52,-77.15880793,38.69101228,5150,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
310798.766,4283796.928,-77.17517819,38.68256706,5035,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
312129.8421,4283225.64,-77.15973072,38.67770592,5151,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
312950.6851,4282517.52,-77.15010974,38.67150279,5277,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
313872.9629,4281573.91,-77.13926216,38.6631994,5408,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
308787.2291,4280160.251,-77.19728681,38.64938564,4807,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
311951.0593,4277848.859,-77.1603292,38.62924753,5278,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
307716.9482,4279969.871,-77.2095246,38.64743964,4808,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
304259.6696,4283326.382,-77.25017012,38.67690782,4717,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,57.59726505
305966.8856,4281457.785,-77.23003607,38.66045691,4760,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
306736.6591,4279800.935,-77.22073429,38.64570509,4809,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
306837.5235,4278317.67,-77.21916398,38.63237008,4864,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
307009.9421,4277422.757,-77.21693621,38.62434878,4939,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
307284.8433,4276734.063,-77.21358979,38.61820673,5036,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
305883.6419,4278130.051,-77.23006268,38.63047222,4865,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
305782.3483,4276946.287,-77.23089508,38.61979014,4940,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
305800.9779,4275904.583,-77.2303906,38.61041356,5037,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
305137.7468,4278066.574,-77.23860788,38.629737,4866,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
304732.8113,4276445.984,-77.24280174,38.61505448,4941,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
304617.2531,4275076.286,-77.24374372,38.60269486,5038,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
304045.0932,4273239.674,-77.2497931,38.58602999,5155,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
302451.2401,4272967.057,-77.26800191,38.583222,5039,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
303376.0584,4272280.78,-77.25719846,38.57724729,5156,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
303188.4163,4271240.962,-77.25905761,38.56784218,5157,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
299389.462,4269274.055,-77.30206542,38.54928124,4942,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
300662.8539,4267603.693,-77.28698708,38.53452621,5040,VA,POVTF,POTTF_VA,44158022.31,4279961.266,308959.3165,0
368071.5313,4304363.595,-76.52092677,38.87823548,9510,MD,RHDMH,RHDMH,9110562.469,4304492.365,368976.3947,0
370635.322,4303315.164,-76.49118231,38.86917186,9511,MD,RHDMH,RHDMH,9110562.469,4304492.365,368976.3947,0
370722.3813,4304583.504,-76.49041777,38.88061051,9537,MD,RHDMH,RHDMH,9110562.469,4304492.365,368976.3947,0
371622.2447,4304582.688,-76.48004649,38.88073508,9538,MD,RHDMH,RHDMH,9110562.469,4304492.365,368976.3947,0
332291.8367,4205331.631,-76.90957234,37.98013928,3025,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
332989.825,4205764.381,-76.90172953,37.98416621,3113,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
333463.9252,4205775.934,-76.8963364,37.98435743,3201,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
333611.0737,4205953.636,-76.89470285,37.98598515,3305,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
333844.1597,4206012.864,-76.89206369,37.9865614,3427,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,56.0061655
334068.6831,4206087.729,-76.88952556,37.98727688,3528,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,4.716305325
334891.0691,4204398.54,-76.87977708,37.97221061,3114,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
335128.7121,4204657.019,-76.87713215,37.9745822,3202,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
335345.4485,4204818.624,-76.87470276,37.97607731,3306,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
335518.1006,4204941.604,-76.87276613,37.97721643,3428,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
335725.6507,4205062.374,-76.87043177,37.97834193,3529,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
335115.3753,4202600.435,-76.87681213,37.95605385,3026,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
335761.5274,4203126.419,-76.86958102,37.96090908,3115,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
336212.5427,4203274.569,-76.86448322,37.96232511,3203,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
336516.2335,4203371.093,-76.86104977,37.96324934,3307,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
336826.9539,4203492.147,-76.85754182,37.96439572,3429,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
337165.1752,4203663.777,-76.85373229,37.96600252,3530,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
336358.0658,4200690.419,-76.86223954,37.9390728,3027,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
336784.08,4200943.93,-76.85745136,37.94143311,3116,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
337039.8584,4201181.101,-76.85459563,37.94361551,3204,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
337328.3794,4201276.98,-76.85133532,37.94453091,3308,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
337573.0769,4201548.129,-76.84861302,37.94701728,3430,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
337903.9639,4201705.753,-76.84488444,37.94849631,3531,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,147.6645054
338061.1381,4198458.983,-76.84236605,37.91927637,2944,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
338378.0354,4198756.441,-76.83882919,37.92201235,3028,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
338682.6448,4198902.149,-76.83539781,37.92337904,3117,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
338993.0603,4198994.49,-76.83188835,37.92426591,3205,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
339129.9266,4199193.716,-76.83037636,37.92608484,3309,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
339377.6778,4199309.278,-76.82758455,37.92716968,3431,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
339530.1762,4199445.368,-76.82588054,37.92842256,3532,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
339998.2542,4197154.136,-76.8200482,37.90786458,2945,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
340294.1183,4197599.069,-76.81678284,37.91192475,3029,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
340501.8494,4197841.161,-76.81447441,37.91414208,3118,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
340648.9301,4198089.863,-76.81285697,37.9164083,3206,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
340930.5275,4198280.049,-76.80969684,37.91817089,3310,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
341297.5743,4198441.84,-76.80555859,37.91969251,3432,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
341557.2512,4198628.143,-76.80264656,37.92141612,3533,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
341316.7267,4196133.655,-76.80483261,37.89890245,2946,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
341794.1341,4196470.486,-76.79947904,37.90201994,3030,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
342107.95,4196686.52,-76.79595853,37.90402061,3119,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
342313.8651,4196923.262,-76.79366917,37.90618904,3207,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
342524.5973,4197125.819,-76.79131744,37.9080503,3311,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
342874.9912,4197296.797,-76.78737069,37.90965117,3433,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
343214.7862,4197464.597,-76.78354359,37.91122145,3534,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
342723.6437,4194364.087,-76.78845201,37.88320524,2947,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
343003.0836,4194759.912,-76.78536193,37.88681933,3031,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
343272.1584,4194937.141,-76.78234188,37.88846229,3120,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
343542.9808,4195001.114,-76.77927727,37.88908519,3208,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
343768.8176,4195091.154,-76.77672962,37.88993512,3312,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
343974.6976,4195338.873,-76.77444288,37.89220207,3434,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
344315.5398,4195248.304,-76.77054871,37.89144452,3535,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
343719.183,4192580.936,-76.77675037,37.8673127,2948,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
344194.0819,4192849.795,-76.77141164,37.86981614,3032,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
344440.4516,4193003.776,-76.76864498,37.87124542,3121,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
344679.7996,4193143.299,-76.76595489,37.8725432,3209,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
344908.0253,4193293.297,-76.76339337,37.87393339,3313,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
345181.5785,4193414.293,-76.76031037,37.87506996,3435,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
345430.3134,4193587.738,-76.75752058,37.87667475,3536,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
344579.7656,4191123.427,-76.76665718,37.85432948,2949,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
345039.4014,4191426.052,-76.76149968,37.85713404,3033,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
345350.4997,4191592.137,-76.75800038,37.85868313,3122,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
345635.6467,4191789.311,-76.75480246,37.86050779,3210,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
345885.0017,4192015.521,-76.75201728,37.8625879,3314,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
346128.317,4192232.397,-76.7492986,37.86458283,3436,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
346444.0298,4192411.79,-76.74574907,37.86625223,3537,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
345374.524,4188866.605,-76.75714449,37.8341332,2865,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
345717.1897,4189316.076,-76.75334802,37.83824047,2950,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
346013.4069,4189669.445,-76.75005834,37.84147401,3034,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
346245.4558,4189948.78,-76.74748163,37.84402968,3123,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
346476.201,4190223.9,-76.74491866,37.8465471,3211,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
346737.0128,4190422.055,-76.74199759,37.84837615,3315,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
346973.6148,4190637.25,-76.73935506,37.85035459,3437,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
347229.051,4190879.074,-76.73650401,37.85257601,3538,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
346633.9451,4186759.034,-76.74239209,37.81535874,2866,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
346860.8911,4187475.309,-76.73996636,37.82184978,2951,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
347045.2798,4187920.997,-76.73796641,37.82589591,3035,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
347197.0651,4188272.982,-76.73631678,37.82909238,3124,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
347347.4248,4188618.004,-76.73468174,37.83222586,3212,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
347496.0487,4188967.481,-76.73306722,37.83539917,3316,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
347643.3341,4189320.882,-76.7314686,37.83860758,3438,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
347808.1368,4189624.411,-76.72966035,37.84136961,3539,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
347652.3908,4185059.452,-76.73046894,37.80021764,2867,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
348007.8726,4185964.245,-76.72662264,37.80842825,2952,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
348160.3096,4186567.881,-76.72501824,37.81389183,3036,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
348312.7992,4186994.911,-76.72337602,37.81776433,3125,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
348417.7655,4187433.412,-76.72227577,37.82173227,3213,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
348507.1473,4187835.362,-76.72134476,37.82536831,3317,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
348633.5482,4188156.006,-76.71997619,37.82827801,3439,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
348710.5932,4188495.062,-76.71917198,37.83134538,3540,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
348790.408,4184207.312,-76.71737013,37.79272972,2868,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
349140.9549,4185156.624,-76.71358802,37.80134019,2953,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
349355.8808,4185796.684,-76.71128079,37.80714209,3037,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
349505.5267,4186255.292,-76.70967684,37.81129844,3126,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
349659.2471,4186689.691,-76.70802141,37.81523735,3214,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
349752.7912,4187061.035,-76.70703615,37.81859825,3318,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
349910.102,4187351.072,-76.70530972,37.82123713,3440,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
350076.4339,4187706.297,-76.70349421,37.82446476,3541,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,2.67099599
350229.206,4183840.228,-76.70095972,37.78965961,2869,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
350475.7471,4184521.886,-76.69830147,37.79584122,2954,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
350652.5324,4185070.679,-76.69640744,37.80081436,3038,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
350769.4856,4185477.472,-76.69516332,37.80449838,3127,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
350995.9391,4185855.005,-76.69266964,37.80793665,3215,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
351127.2502,4186211.888,-76.69125191,37.81117332,3319,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
351373.8866,4186510.093,-76.68851234,37.81390011,3441,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
351603.281,4186890.382,-76.68598522,37.81736357,3542,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
351867.5907,4187299.099,-76.68306713,37.82108875,3618,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
352542.0693,4188056.51,-76.6755611,37.82802174,3671,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
353590.0861,4189127.736,-76.66387393,37.83784157,3721,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
354453.8962,4190553.743,-76.65434799,37.85082726,3775,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,182.6388978
351552.1903,4183267.488,-76.68582322,37.78471554,2870,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
351739.5245,4183811.586,-76.68380789,37.78964792,2955,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
351908.1244,4184290.299,-76.68199164,37.79398814,3039,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
352039.2797,4184667.23,-76.68057954,37.7974053,3128,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
352206.5412,4185060.548,-76.67876071,37.80097591,3216,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
352515.063,4185359.097,-76.67531841,37.80371552,3320,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
352754.7851,4185720.487,-76.67266987,37.80701009,3442,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
353156.3382,4186030.032,-76.66817285,37.80986357,3543,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
352321.4934,4181816.042,-76.67679472,37.77176359,2871,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
352748.9127,4182677.279,-76.67211835,37.77959176,2956,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
352968.4823,4183296.041,-76.66975143,37.78520179,3040,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
353126.3866,4183701.562,-76.66804104,37.78888068,3129,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
353328.587,4184086.26,-76.66582338,37.79237907,3217,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
353531.0314,4184480.168,-76.6636046,37.79596043,3321,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
353810.1125,4184766.905,-76.66049384,37.79858847,3443,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
354106.2468,4185106.499,-76.65719988,37.80169538,3544,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
355734.3975,4185861.735,-76.63886318,37.80875834,3672,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
353182.1274,4180580.199,-76.66677661,37.76076798,2872,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
353711.5986,4181636.006,-76.6609808,37.77036507,2957,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
354015.2001,4182314.462,-76.65767149,37.77652614,3041,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
354205.95,4182719.352,-76.65558771,37.78020442,3130,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
354489.3632,4183099.786,-76.65244692,37.78367711,3218,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
354756.2906,4183453.88,-76.64948772,37.78690978,3322,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
355026.7389,4183734.08,-76.64647352,37.78947719,3444,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
355326.1417,4184051.148,-76.64313774,37.79238128,3545,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
355672.4413,4184525.11,-76.63930048,37.79670623,3619,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
356263.3795,4184777.174,-76.632641,37.7990704,3673,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
356883.0201,4185193.595,-76.62568763,37.80291949,3722,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,135.1583663
357923.6916,4185643.874,-76.61395912,37.80713884,3776,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
359456.3911,4186118.011,-76.5966462,37.81164789,3827,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,17.72778813
354547.6067,4180007.185,-76.65116591,37.75582359,2873,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
354945.1229,4180893.957,-76.64683221,37.76387612,2958,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
355224.4829,4181518.704,-76.6437864,37.76954908,3042,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
355431.0187,4181890.877,-76.64151642,37.77293487,3131,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
355640.4554,4182296.972,-76.63922005,37.7766267,3219,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
355921.2253,4182659.258,-76.63610503,37.77993504,3323,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
356157.3736,4183019.633,-76.63349589,37.78321906,3445,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
356427.3241,4183403.81,-76.6305075,37.78672278,3546,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,6.648230236
356036.3104,4179531.039,-76.63417821,37.75176922,2874,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
356283.9908,4180235.979,-76.63150726,37.75815941,2959,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
356501.8948,4180794.887,-76.62914493,37.76322917,3043,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
356661.3689,4181177.539,-76.62741064,37.76670173,3132,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
356827.1568,4181564.137,-76.62560531,37.77021081,3220,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
357003.1562,4181951.862,-76.62368414,37.77373161,3324,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
357178.5077,4182350.25,-76.62177223,37.77734835,3446,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
357368.5247,4182748.486,-76.61969364,37.78096598,3547,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
357729.194,4183180.294,-76.61568417,37.78491264,3620,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
357228.2112,4178541.832,-76.62045916,37.74304359,2875,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,15.25352772
357481.5149,4179348.938,-76.61774354,37.75035485,2960,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
357698.6498,4179940.403,-76.6153956,37.75571756,3044,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
357862.2375,4180328.16,-76.61361514,37.75923657,3133,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
358030.6548,4180714.516,-76.61177943,37.76274367,3221,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
358209.7519,4181094.758,-76.60982115,37.76619733,3325,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
358386.6937,4181471.171,-76.6078864,37.76961612,3447,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
358568.5635,4181838.772,-76.60589383,37.77295625,3548,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
358175.3452,4177367.746,-76.60948401,37.73261267,2876,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
358479.364,4178281.846,-76.60621309,37.74089553,2961,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
358735.0789,4178939.18,-76.60343965,37.74685746,3045,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
358919.9593,4179369.629,-76.6014255,37.75076423,3134,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
359127.5929,4179792.027,-76.59915138,37.75460192,3222,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
359344.5335,4180218.325,-76.59677217,37.75847615,3326,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
359609.2322,4180645.109,-76.5938508,37.76236206,3448,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
359876.6582,4181104.11,-76.59090441,37.76653857,3549,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
360236.4017,4181502.944,-76.58689827,37.77018704,3621,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
360917.6009,4182137.429,-76.57928815,37.77600752,3674,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
359065.6941,4176105.747,-76.59913902,37.72137981,2877,VA,RPPMH,RPPMH,323830678.6,4176722.633,361205.3625,0
