 A51027  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A51071,1984,  37.9471,   0.6036,   1.3060,   2.4149,   0.7001,   0.4592,   0.4247,   0.1435
A51071,1985,  35.3595,   0.7132,   1.0533,   2.4149,   0.7001,   0.4033,   0.3730,   0.1260
A51071,1986,  36.3017,   0.9329,   1.4254,   2.4149,   0.7001,   0.4035,   0.3732,   0.1261
A51071,1987,  36.0393,   0.6524,   1.0183,   2.4149,   0.7001,   0.4274,   0.3954,   0.1336
A51071,1988,  29.2867,   0.6669,   1.0326,   2.4149,   0.7001,   0.3391,   0.3137,   0.1060
A51071,1989,  45.8509,   0.9911,   1.7533,   2.4149,   0.7001,   0.5432,   0.5024,   0.1697
A51071,1990,  41.9248,   0.7578,   1.5595,   2.4149,   0.7001,   0.4662,   0.4312,   0.1457
A51071,1991,  33.7528,   0.6767,   0.9596,   2.4149,   0.7001,   0.3846,   0.3558,   0.1202
A51071,1992,  40.2535,   0.9207,   1.1739,   2.4149,   0.7001,   0.4968,   0.4595,   0.1552
A51071,1993,  41.5115,   0.9617,   1.2475,   2.4149,   0.7001,   0.4604,   0.4259,   0.1439
A51071,1994,  38.7674,   0.8647,   1.5584,   2.4149,   0.7001,   0.4388,   0.4059,   0.1371
A51071,1995,  39.8981,   0.9219,   1.3286,   2.4149,   0.7001,   0.4947,   0.4576,   0.1546
A51071,1996,  46.9197,   1.1058,   1.5658,   2.4149,   0.7001,   0.5219,   0.4828,   0.1631
A51071,1997,  30.5146,   0.8363,   1.0326,   2.4149,   0.7001,   0.3507,   0.3244,   0.1096
A51071,1998,  40.5074,   0.9725,   1.4434,   2.4149,   0.7001,   0.5080,   0.4699,   0.1588
A51071,1999,  36.0312,   0.8789,   1.1432,   2.4149,   0.7001,   0.4032,   0.3730,   0.1260
A51071,2000,  34.2889,   0.9360,   1.5609,   2.4149,   0.7001,   0.4132,   0.3822,   0.1291
A51071,2001,  34.4836,   0.9088,   1.3222,   2.4149,   0.7001,   0.4299,   0.3977,   0.1344
A51071,2002,  41.7175,   0.8610,   1.2337,   2.4149,   0.7001,   0.4759,   0.4402,   0.1487
A51071,2003,  54.6053,   1.1210,   1.7723,   2.4149,   0.7001,   0.6662,   0.6163,   0.2082
A51071,2004,  46.0424,   0.8650,   1.1814,   2.4149,   0.7001,   0.5425,   0.5018,   0.1695
A51071,2005,  33.2277,   0.8590,   1.2054,   2.4149,   0.7001,   0.3687,   0.3410,   0.1152
A51071,   1,   2.8595,   0.0446,   0.0655,   0.2036,   0.0169,   0.0259,   0.0240,   0.0081
A51071,   2,   2.6871,   0.0450,   0.0698,   0.1814,   0.0247,   0.0244,   0.0225,   0.0076
A51071,   3,   3.4361,   0.0881,   0.1139,   0.1789,   0.0383,   0.0311,   0.0288,   0.0097
A51071,   4,   3.2824,   0.0953,   0.1719,   0.2210,   0.0796,   0.0595,   0.0550,   0.0186
A51071,   5,   4.4507,   0.1411,   0.2013,   0.2355,   0.0865,   0.0807,   0.0746,   0.0252
A51071,   6,   3.5251,   0.1041,   0.1557,   0.1929,   0.0961,   0.0639,   0.0591,   0.0200
A51071,   7,   4.0847,   0.0830,   0.1363,   0.2111,   0.1319,   0.0370,   0.0342,   0.0116
A51071,   8,   3.5144,   0.0831,   0.1263,   0.1864,   0.0684,   0.0319,   0.0295,   0.0100
A51071,   9,   3.2642,   0.0529,   0.0893,   0.1936,   0.0623,   0.0296,   0.0274,   0.0092
A51071,  10,   2.2560,   0.0354,   0.0651,   0.2075,   0.0348,   0.0204,   0.0189,   0.0064
A51071,  11,   2.9182,   0.0482,   0.0711,   0.1818,   0.0460,   0.0265,   0.0245,   0.0083
A51071,  12,   2.5958,   0.0432,   0.0463,   0.2213,   0.0146,   0.0235,   0.0218,   0.0074
 A51071, -0.0217900481, -0.000958991237
 B51017  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
B51017,1984,  48.0461,   0.8713,   1.4002,   1.6849,   0.7293,   0.5232,   0.4839,   0.1635
B51017,1985,  43.9372,   0.8502,   1.1683,   1.6849,   0.7293,   0.4728,   0.4374,   0.1478
B51017,1986,  32.6655,   0.8619,   1.2160,   1.6849,   0.7293,   0.3584,   0.3315,   0.1120
B51017,1987,  43.8287,   0.8680,   1.2177,   1.6849,   0.7293,   0.5186,   0.4797,   0.1621
B51017,1988,  32.9935,   0.8214,   1.0866,   1.6849,   0.7293,   0.3604,   0.3333,   0.1126
B51017,1989,  51.9575,   1.0892,   1.7061,   1.6849,   0.7293,   0.6230,   0.5763,   0.1947
B51017,1990,  42.3333,   0.8485,   1.4082,   1.6849,   0.7293,   0.4781,   0.4423,   0.1494
B51017,1991,  41.1600,   0.8843,   1.1522,   1.6849,   0.7293,   0.4430,   0.4097,   0.1384
B51017,1992,  41.8422,   0.9706,   1.3219,   1.6849,   0.7293,   0.5108,   0.4725,   0.1596
B51017,1993,  41.2729,   1.0297,   1.3927,   1.6849,   0.7293,   0.4705,   0.4352,   0.1470
B51017,1994,  41.2538,   0.9335,   1.3522,   1.6849,   0.7293,   0.4528,   0.4188,   0.1415
B51017,1995,  41.2444,   0.9562,   1.3994,   1.6849,   0.7293,   0.5133,   0.4748,   0.1604
B51017,1996,  55.7800,   1.3678,   1.7752,   1.6849,   0.7293,   0.6329,   0.5854,   0.1978
B51017,1997,  36.8647,   1.0094,   1.2231,   1.6849,   0.7293,   0.4088,   0.3781,   0.1277
B51017,1998,  44.4427,   1.1387,   1.4330,   1.6849,   0.7293,   0.5485,   0.5074,   0.1714
B51017,1999,  38.6409,   0.9577,   1.1493,   1.6849,   0.7293,   0.4083,   0.3777,   0.1276
B51017,2000,  40.4952,   1.0042,   1.2310,   1.6849,   0.7293,   0.4880,   0.4514,   0.1525
B51017,2001,  33.9591,   0.8883,   1.1390,   1.6849,   0.7293,   0.4051,   0.3747,   0.1266
B51017,2002,  40.9454,   0.9553,   1.2615,   1.6849,   0.7293,   0.4694,   0.4342,   0.1467
B51017,2003,  61.5996,   1.2573,   1.7948,   1.6849,   0.7293,   0.7384,   0.6830,   0.2308
B51017,2004,  49.0901,   0.9182,   1.2918,   1.6849,   0.7293,   0.5873,   0.5433,   0.1835
B51017,2005,  41.6647,   0.9483,   1.4600,   1.6849,   0.7293,   0.4614,   0.4268,   0.1442
B51017,   1,   3.2987,   0.0559,   0.0744,   0.1313,   0.0145,   0.0299,   0.0277,   0.0093
B51017,   2,   2.8715,   0.0554,   0.0636,   0.1222,   0.0217,   0.0260,   0.0241,   0.0081
B51017,   3,   3.8127,   0.1114,   0.1266,   0.1313,   0.0468,   0.0346,   0.0320,   0.0108
B51017,   4,   3.4209,   0.1035,   0.1656,   0.1610,   0.0651,   0.0620,   0.0574,   0.0194
B51017,   5,   4.4161,   0.1229,   0.1954,   0.1702,   0.0703,   0.0801,   0.0741,   0.0250
B51017,   6,   3.6848,   0.1107,   0.1623,   0.1600,   0.0896,   0.0668,   0.0618,   0.0209
B51017,   7,   4.4389,   0.1070,   0.1491,   0.1478,   0.1282,   0.0402,   0.0372,   0.0126
B51017,   8,   3.7431,   0.0926,   0.1301,   0.1440,   0.1163,   0.0339,   0.0314,   0.0106
B51017,   9,   3.8684,   0.0632,   0.0865,   0.1507,   0.0920,   0.0351,   0.0324,   0.0110
B51017,  10,   2.4950,   0.0431,   0.0638,   0.1362,   0.0408,   0.0226,   0.0209,   0.0071
B51017,  11,   3.9830,   0.0562,   0.0776,   0.1081,   0.0340,   0.0361,   0.0334,   0.0113
B51017,  12,   2.9677,   0.0521,   0.0495,   0.1223,   0.0100,   0.0269,   0.0249,   0.0084
 B51017, -0.0172543842,  0.00177125679
 A51678  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A51678,1984,  47.8601,   0.9058,   1.4213,   1.7191,   1.0468,   0.5490,   0.5079,   0.1716
A51678,1985,  43.4027,   0.8103,   1.0644,   1.7191,   1.0468,   0.4589,   0.4245,   0.1434
A51678,1986,  30.8612,   0.8581,   1.2182,   1.7191,   1.0468,   0.3330,   0.3080,   0.1041
A51678,1987,  46.7149,   0.9182,   1.2497,   1.7191,   1.0468,   0.5576,   0.5158,   0.1743
A51678,1988,  32.1604,   0.8101,   1.1171,   1.7191,   1.0468,   0.3763,   0.3481,   0.1176
A51678,1989,  50.9277,   1.1400,   1.8372,   1.7191,   1.0468,   0.6318,   0.5844,   0.1974
A51678,1990,  44.1314,   0.8429,   1.4376,   1.7191,   1.0468,   0.4874,   0.4508,   0.1523
A51678,1991,  40.6248,   0.9086,   1.2350,   1.7191,   1.0468,   0.4629,   0.4282,   0.1447
A51678,1992,  43.9835,   0.9414,   1.3477,   1.7191,   1.0468,   0.5235,   0.4842,   0.1636
A51678,1993,  45.3244,   1.1645,   1.6847,   1.7191,   1.0468,   0.5095,   0.4713,   0.1592
A51678,1994,  40.5265,   0.9211,   1.3783,   1.7191,   1.0468,   0.4346,   0.4020,   0.1358
A51678,1995,  50.1180,   1.1921,   1.8197,   1.7191,   1.0468,   0.6519,   0.6030,   0.2037
A51678,1996,  52.7307,   1.3661,   1.8821,   1.7191,   1.0468,   0.5905,   0.5462,   0.1845
A51678,1997,  36.5696,   1.0062,   1.3315,   1.7191,   1.0468,   0.4172,   0.3859,   0.1304
A51678,1998,  45.4009,   1.1250,   1.4599,   1.7191,   1.0468,   0.5614,   0.5192,   0.1754
A51678,1999,  38.6085,   0.8750,   1.1026,   1.7191,   1.0468,   0.4083,   0.3777,   0.1276
A51678,2000,  40.4826,   0.9704,   1.2525,   1.7191,   1.0468,   0.4852,   0.4488,   0.1516
A51678,2001,  28.8531,   0.8310,   1.1305,   1.7191,   1.0468,   0.3446,   0.3188,   0.1077
A51678,2002,  37.4099,   0.8950,   1.2085,   1.7191,   1.0468,   0.4023,   0.3721,   0.1257
A51678,2003,  61.9299,   1.2613,   1.8322,   1.7191,   1.0468,   0.7233,   0.6691,   0.2260
A51678,2004,  46.8319,   0.9212,   1.3710,   1.7191,   1.0468,   0.5543,   0.5127,   0.1732
A51678,2005,  41.9165,   0.8544,   1.2372,   1.7191,   1.0468,   0.4505,   0.4167,   0.1408
A51678,   1,   3.1245,   0.0520,   0.0711,   0.1228,   0.0248,   0.0283,   0.0262,   0.0089
A51678,   2,   2.8131,   0.0517,   0.0674,   0.1230,   0.0297,   0.0255,   0.0236,   0.0080
A51678,   3,   3.8129,   0.1139,   0.1321,   0.1333,   0.0737,   0.0346,   0.0320,   0.0108
A51678,   4,   3.5862,   0.1095,   0.1879,   0.1603,   0.1015,   0.0650,   0.0601,   0.0203
A51678,   5,   4.2321,   0.1293,   0.2064,   0.1735,   0.1117,   0.0767,   0.0710,   0.0240
A51678,   6,   3.8478,   0.1161,   0.1793,   0.1669,   0.1357,   0.0698,   0.0645,   0.0218
A51678,   7,   4.0317,   0.0942,   0.1341,   0.1646,   0.1714,   0.0365,   0.0338,   0.0114
A51678,   8,   3.5407,   0.0876,   0.1134,   0.1645,   0.1571,   0.0321,   0.0297,   0.0100
A51678,   9,   4.1796,   0.0663,   0.0971,   0.1679,   0.1093,   0.0379,   0.0350,   0.0118
A51678,  10,   2.7778,   0.0444,   0.0655,   0.1429,   0.0673,   0.0252,   0.0233,   0.0079
A51678,  11,   4.0350,   0.0578,   0.0816,   0.0943,   0.0487,   0.0366,   0.0338,   0.0114
A51678,  12,   3.0809,   0.0555,   0.0559,   0.1050,   0.0159,   0.0279,   0.0258,   0.0087
 A51678, -0.016175285,  4.02112564E-05
 A51017  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A51017,1984,  47.8767,   0.9230,   1.4638,   1.7631,   0.5767,   0.5223,   0.4831,   0.1632
A51017,1985,  42.2486,   0.8673,   1.2362,   1.7631,   0.5767,   0.4632,   0.4285,   0.1448
A51017,1986,  33.3785,   0.9464,   1.3704,   1.7631,   0.5767,   0.3700,   0.3422,   0.1156
A51017,1987,  40.1133,   0.8421,   1.2162,   1.7631,   0.5767,   0.4772,   0.4414,   0.1491
A51017,1988,  30.3041,   0.7580,   1.0183,   1.7631,   0.5767,   0.3359,   0.3107,   0.1050
A51017,1989,  51.0288,   1.1282,   1.7576,   1.7631,   0.5767,   0.6111,   0.5653,   0.1910
A51017,1990,  40.2643,   0.8393,   1.4171,   1.7631,   0.5767,   0.4541,   0.4200,   0.1419
A51017,1991,  39.5111,   0.8609,   1.1200,   1.7631,   0.5767,   0.4208,   0.3893,   0.1315
A51017,1992,  39.4558,   0.9665,   1.2993,   1.7631,   0.5767,   0.4734,   0.4379,   0.1479
A51017,1993,  41.8200,   1.0873,   1.4640,   1.7631,   0.5767,   0.4744,   0.4388,   0.1482
A51017,1994,  41.1140,   0.9664,   1.4272,   1.7631,   0.5767,   0.4589,   0.4245,   0.1434
A51017,1995,  38.9754,   0.9668,   1.4472,   1.7631,   0.5767,   0.4733,   0.4378,   0.1479
A51017,1996,  57.0116,   1.5093,   1.9812,   1.7631,   0.5767,   0.6549,   0.6058,   0.2047
A51017,1997,  37.7878,   1.0579,   1.2929,   1.7631,   0.5767,   0.4236,   0.3918,   0.1324
A51017,1998,  43.5785,   1.1873,   1.5349,   1.7631,   0.5767,   0.5362,   0.4960,   0.1676
A51017,1999,  38.3536,   1.0197,   1.2394,   1.7631,   0.5767,   0.4061,   0.3756,   0.1269
A51017,2000,  40.0211,   1.0395,   1.2994,   1.7631,   0.5767,   0.4788,   0.4429,   0.1496
A51017,2001,  36.2028,   0.9579,   1.2642,   1.7631,   0.5767,   0.4339,   0.4013,   0.1356
A51017,2002,  42.6020,   1.0099,   1.3455,   1.7631,   0.5767,   0.4899,   0.4532,   0.1531
A51017,2003,  61.0160,   1.2941,   1.8913,   1.7631,   0.5767,   0.7349,   0.6798,   0.2297
A51017,2004,  45.0378,   0.8882,   1.2833,   1.7631,   0.5767,   0.5333,   0.4933,   0.1666
A51017,2005,  37.8019,   0.9181,   1.4294,   1.7631,   0.5767,   0.4269,   0.3949,   0.1334
A51017,   1,   3.2978,   0.0608,   0.0815,   0.1463,   0.0121,   0.0299,   0.0277,   0.0093
A51017,   2,   2.9432,   0.0576,   0.0667,   0.1329,   0.0175,   0.0267,   0.0247,   0.0083
A51017,   3,   3.7235,   0.1152,   0.1320,   0.1402,   0.0353,   0.0338,   0.0312,   0.0105
A51017,   4,   3.3504,   0.1114,   0.1695,   0.1635,   0.0560,   0.0607,   0.0562,   0.0190
A51017,   5,   4.3416,   0.1251,   0.1989,   0.1710,   0.0569,   0.0787,   0.0728,   0.0246
A51017,   6,   3.6592,   0.1079,   0.1750,   0.1629,   0.0754,   0.0663,   0.0614,   0.0207
A51017,   7,   4.2636,   0.1013,   0.1490,   0.1493,   0.0966,   0.0386,   0.0357,   0.0121
A51017,   8,   3.6749,   0.0969,   0.1311,   0.1413,   0.0835,   0.0333,   0.0308,   0.0104
A51017,   9,   3.6777,   0.0668,   0.0909,   0.1542,   0.0702,   0.0333,   0.0308,   0.0104
A51017,  10,   2.3559,   0.0454,   0.0692,   0.1420,   0.0315,   0.0214,   0.0198,   0.0067
A51017,  11,   3.8510,   0.0600,   0.0839,   0.1209,   0.0323,   0.0349,   0.0323,   0.0109
A51017,  12,   2.9296,   0.0531,   0.0522,   0.1385,   0.0094,   0.0266,   0.0246,   0.0083
 A51017, -0.0161269158,  0.00326209702
 A51091  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A51091,1984,  43.4087,   0.8150,   1.2402,   1.8957,   0.9902,   0.4782,   0.4424,   0.1494
A51091,1985,  48.6035,   0.9806,   1.3526,   1.8957,   0.9902,   0.5290,   0.4893,   0.1653
A51091,1986,  37.0156,   1.0616,   1.5432,   1.8957,   0.9902,   0.4275,   0.3954,   0.1336
A51091,1987,  40.3450,   0.9351,   1.3288,   1.8957,   0.9902,   0.4771,   0.4413,   0.1491
A51091,1988,  30.4241,   0.8099,   1.0591,   1.8957,   0.9902,   0.3468,   0.3208,   0.1084
A51091,1989,  51.9556,   1.1905,   1.7784,   1.8957,   0.9902,   0.6241,   0.5773,   0.1950
A51091,1990,  45.3241,   0.9876,   1.5402,   1.8957,   0.9902,   0.5116,   0.4732,   0.1599
A51091,1991,  38.8358,   0.9017,   1.1109,   1.8957,   0.9902,   0.4107,   0.3799,   0.1283
A51091,1992,  42.6416,   1.1067,   1.4129,   1.8957,   0.9902,   0.5079,   0.4698,   0.1587
A51091,1993,  44.3057,   1.1815,   1.5081,   1.8957,   0.9902,   0.4930,   0.4561,   0.1541
A51091,1994,  44.4706,   1.0668,   1.4591,   1.8957,   0.9902,   0.4906,   0.4538,   0.1533
A51091,1995,  40.7433,   1.1037,   1.5941,   1.8957,   0.9902,   0.4964,   0.4592,   0.1551
A51091,1996,  61.2356,   1.6061,   2.0165,   1.8957,   0.9902,   0.7090,   0.6558,   0.2215
A51091,1997,  39.3681,   1.1160,   1.3048,   1.8957,   0.9902,   0.4419,   0.4088,   0.1381
A51091,1998,  41.5575,   1.1777,   1.4239,   1.8957,   0.9902,   0.5120,   0.4736,   0.1600
A51091,1999,  37.1417,   1.0015,   1.1485,   1.8957,   0.9902,   0.3943,   0.3647,   0.1232
A51091,2000,  40.6041,   1.0690,   1.2421,   1.8957,   0.9902,   0.4927,   0.4557,   0.1540
A51091,2001,  35.2762,   1.0039,   1.2300,   1.8957,   0.9902,   0.4245,   0.3927,   0.1327
A51091,2002,  48.4204,   1.2274,   1.5702,   1.8957,   0.9902,   0.5679,   0.5253,   0.1775
A51091,2003,  59.1371,   1.3872,   1.8629,   1.8957,   0.9902,   0.7086,   0.6555,   0.2214
A51091,2004,  45.6223,   1.0012,   1.3668,   1.8957,   0.9902,   0.5439,   0.5031,   0.1700
A51091,2005,  38.4672,   0.9417,   1.4244,   1.8957,   0.9902,   0.4323,   0.3999,   0.1351
A51091,   1,   3.2306,   0.0586,   0.0770,   0.1796,   0.0201,   0.0293,   0.0271,   0.0092
A51091,   2,   2.8630,   0.0549,   0.0604,   0.1450,   0.0324,   0.0260,   0.0240,   0.0081
A51091,   3,   3.8722,   0.1306,   0.1360,   0.1531,   0.0536,   0.0351,   0.0325,   0.0110
A51091,   4,   3.4513,   0.1162,   0.1809,   0.1611,   0.0811,   0.0626,   0.0579,   0.0196
A51091,   5,   4.7598,   0.1541,   0.2180,   0.1775,   0.0819,   0.0863,   0.0798,   0.0270
A51091,   6,   3.6448,   0.1129,   0.1717,   0.1653,   0.1207,   0.0661,   0.0611,   0.0206
A51091,   7,   4.4971,   0.1059,   0.1572,   0.1605,   0.1850,   0.0408,   0.0377,   0.0127
A51091,   8,   3.9376,   0.1039,   0.1283,   0.1418,   0.1505,   0.0357,   0.0330,   0.0112
A51091,   9,   3.7413,   0.0728,   0.0942,   0.1574,   0.1203,   0.0339,   0.0314,   0.0106
A51091,  10,   2.4320,   0.0461,   0.0711,   0.1417,   0.0653,   0.0220,   0.0204,   0.0069
A51091,  11,   3.9092,   0.0619,   0.0824,   0.1339,   0.0653,   0.0354,   0.0328,   0.0111
A51091,  12,   3.0659,   0.0582,   0.0554,   0.1788,   0.0139,   0.0278,   0.0257,   0.0087
 A51091, -0.0196453687,  0.00100464933
 B51091  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
B51091,1984,  41.4294,   0.7617,   1.2224,   1.8471,   1.1734,   0.4548,   0.4207,   0.1421
B51091,1985,  45.3175,   0.9232,   1.2841,   1.8471,   1.1734,   0.4893,   0.4526,   0.1529
B51091,1986,  34.9195,   1.0027,   1.4829,   1.8471,   1.1734,   0.4022,   0.3721,   0.1257
B51091,1987,  40.4477,   0.9158,   1.3290,   1.8471,   1.1734,   0.4809,   0.4449,   0.1503
B51091,1988,  30.1600,   0.7990,   1.0621,   1.8471,   1.1734,   0.3411,   0.3155,   0.1066
B51091,1989,  49.7926,   1.1285,   1.7604,   1.8471,   1.1734,   0.6022,   0.5571,   0.1882
B51091,1990,  44.7651,   0.9354,   1.5506,   1.8471,   1.1734,   0.5051,   0.4672,   0.1578
B51091,1991,  39.2467,   0.8990,   1.1935,   1.8471,   1.1734,   0.4137,   0.3827,   0.1293
B51091,1992,  42.8795,   1.0889,   1.4791,   1.8471,   1.1734,   0.5198,   0.4808,   0.1624
B51091,1993,  42.9503,   1.1703,   1.6098,   1.8471,   1.1734,   0.4828,   0.4466,   0.1509
B51091,1994,  42.6734,   1.0010,   1.4349,   1.8471,   1.1734,   0.4672,   0.4322,   0.1460
B51091,1995,  41.5692,   1.1006,   1.6045,   1.8471,   1.1734,   0.5141,   0.4755,   0.1606
B51091,1996,  59.3271,   1.5432,   1.9643,   1.8471,   1.1734,   0.6847,   0.6333,   0.2140
B51091,1997,  38.1871,   1.0637,   1.3210,   1.8471,   1.1734,   0.4262,   0.3942,   0.1332
B51091,1998,  41.6032,   1.1297,   1.3875,   1.8471,   1.1734,   0.5126,   0.4742,   0.1602
B51091,1999,  36.5531,   0.9513,   1.1408,   1.8471,   1.1734,   0.3883,   0.3592,   0.1213
B51091,2000,  40.9281,   1.0765,   1.2748,   1.8471,   1.1734,   0.5030,   0.4652,   0.1572
B51091,2001,  32.7800,   0.9394,   1.1625,   1.8471,   1.1734,   0.3899,   0.3607,   0.1218
B51091,2002,  44.3834,   1.1485,   1.5191,   1.8471,   1.1734,   0.5166,   0.4779,   0.1614
B51091,2003,  59.7971,   1.3881,   1.9308,   1.8471,   1.1734,   0.7150,   0.6614,   0.2234
B51091,2004,  47.3993,   0.9939,   1.3963,   1.8471,   1.1734,   0.5603,   0.5183,   0.1751
B51091,2005,  41.0828,   0.9933,   1.6064,   1.8471,   1.1734,   0.4512,   0.4174,   0.1410
B51091,   1,   3.1076,   0.0545,   0.0777,   0.1626,   0.0214,   0.0282,   0.0261,   0.0088
B51091,   2,   2.7494,   0.0534,   0.0666,   0.1381,   0.0314,   0.0249,   0.0231,   0.0078
B51091,   3,   3.7246,   0.1204,   0.1391,   0.1514,   0.0641,   0.0338,   0.0312,   0.0106
B51091,   4,   3.3847,   0.1099,   0.1812,   0.1635,   0.0975,   0.0614,   0.0568,   0.0192
B51091,   5,   4.5683,   0.1497,   0.2103,   0.1780,   0.0950,   0.0828,   0.0766,   0.0259
B51091,   6,   3.6641,   0.1247,   0.1743,   0.1630,   0.1297,   0.0664,   0.0614,   0.0208
B51091,   7,   4.6323,   0.1089,   0.1540,   0.1545,   0.2272,   0.0420,   0.0388,   0.0131
B51091,   8,   3.7374,   0.0982,   0.1298,   0.1461,   0.1911,   0.0339,   0.0313,   0.0106
B51091,   9,   3.8437,   0.0675,   0.0975,   0.1585,   0.1387,   0.0348,   0.0322,   0.0109
B51091,  10,   2.4716,   0.0453,   0.0733,   0.1499,   0.0908,   0.0224,   0.0207,   0.0070
B51091,  11,   3.7935,   0.0563,   0.0823,   0.1277,   0.0733,   0.0344,   0.0318,   0.0107
B51091,  12,   2.9678,   0.0546,   0.0556,   0.1537,   0.0132,   0.0269,   0.0249,   0.0084
 B51091, -0.0201064069,  0.00112429145
 A51530  1984  2005 wet and dry atdep
 seg,year or month,precip,wetno3,wetnh3,dryno3,drynh3,wetorn,wetorp,wetpo4
A51530,1984,  48.3831,   0.8980,   1.3636,   1.7289,   1.0820,   0.5560,   0.5143,   0.1738
A51530,1985,  44.4036,   0.8395,   1.0438,   1.7289,   1.0820,   0.4717,   0.4363,   0.1474
A51530,1986,  31.8309,   0.8748,   1.2023,   1.7289,   1.0820,   0.3420,   0.3163,   0.1069
A51530,1987,  46.8669,   0.9064,   1.1862,   1.7289,   1.0820,   0.5606,   0.5186,   0.1752
A51530,1988,  32.3680,   0.8255,   1.1042,   1.7289,   1.0820,   0.3795,   0.3510,   0.1186
A51530,1989,  51.1830,   1.1133,   1.7587,   1.7289,   1.0820,   0.6349,   0.5873,   0.1984
A51530,1990,  44.4181,   0.8329,   1.3640,   1.7289,   1.0820,   0.4909,   0.4541,   0.1534
A51530,1991,  40.6215,   0.8989,   1.1980,   1.7289,   1.0820,   0.4635,   0.4287,   0.1448
A51530,1992,  44.1098,   0.9167,   1.2692,   1.7289,   1.0820,   0.5256,   0.4862,   0.1643
A51530,1993,  45.8598,   1.1345,   1.6408,   1.7289,   1.0820,   0.5140,   0.4755,   0.1606
A51530,1994,  41.0611,   0.9162,   1.3487,   1.7289,   1.0820,   0.4406,   0.4076,   0.1377
A51530,1995,  50.8521,   1.1855,   1.7599,   1.7289,   1.0820,   0.6593,   0.6098,   0.2060
A51530,1996,  52.5099,   1.2948,   1.7362,   1.7289,   1.0820,   0.5892,   0.5450,   0.1841
A51530,1997,  36.6170,   0.9810,   1.2821,   1.7289,   1.0820,   0.4150,   0.3839,   0.1297
A51530,1998,  45.3381,   1.0854,   1.3618,   1.7289,   1.0820,   0.5588,   0.5169,   0.1746
A51530,1999,  38.6953,   0.8633,   1.0631,   1.7289,   1.0820,   0.4095,   0.3788,   0.1280
A51530,2000,  40.1889,   0.9478,   1.1888,   1.7289,   1.0820,   0.4838,   0.4475,   0.1512
A51530,2001,  28.7229,   0.8218,   1.0888,   1.7289,   1.0820,   0.3401,   0.3146,   0.1063
A51530,2002,  37.5055,   0.9026,   1.1939,   1.7289,   1.0820,   0.4032,   0.3730,   0.1260
A51530,2003,  62.3223,   1.2349,   1.7504,   1.7289,   1.0820,   0.7286,   0.6740,   0.2277
A51530,2004,  46.1478,   0.8924,   1.2930,   1.7289,   1.0820,   0.5420,   0.5014,   0.1694
